Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr1	184052330	184052795	0	465	277.793	0.597405	234.32	0.503915	124.062	0.266799	277.793	234.32	6.20131	0.0133362	6.71608	0.0144432
chr1	195188606	195189336	0	730	0	0	189.479	0.25956	0	0	0	189.479	14.7737	0.020238	22.5468	0.0308861
chr1	142496539	142499484	0	2945	0	0	0	0	0	0	0	0	0	0	0	0
chr1	172401294	172402007	0	713	489.745	0.68688	26.7376	0.0375001	0	0	489.745	26.7376	3.62594	0.00508547	3.40601	0.00477702
chr1	60359166	60360286	0	1120	611.253	0.545761	1048.82	0.936448	276.942	0.24727	611.253	1048.82	16.4809	0.0147151	22.1151	0.0197456
chr1	163222647	163223283	0	636	538.641	0.846919	306.143	0.481357	81.8552	0.128703	538.641	306.143	8.85693	0.013926	19.9564	0.0313779
chr1	153894283	153894742	0	459	484.362	1.05525	168.743	0.367632	30207.7	65.812	484.362	168.743	174.374	0.379899	116.716	0.254283
chr1	56417293	56417862	0	569	0	0	78.2708	0.137559	110.951	0.194993	0	78.2708	2.07197	0.00364142	0	0
chr1	245466189	245469052	0	2863	864.5	0.301956	1859.2	0.64939	683.11	0.238599	864.5	1859.2	58.2194	0.0203351	76.5633	0.0267423
chr1	60014847	60017463	0	2616	1657.61	0.633642	924.587	0.353435	362.505	0.138572	1657.61	924.587	28.7303	0.0109825	23.8901	0.00913228
chr1	32490102	32490728	0	626	1137.36	1.81687	0	0	110.951	0.177238	1137.36	0	19.7275	0.0315136	23.1705	0.0370136
chr1	86619361	86619939	0	578	78.3184	0.135499	290.931	0.50334	0	0	78.3184	290.931	7.67504	0.0132786	16.6943	0.0288828
chr1	33206522	33206891	0	369	281.355	0.762481	2768.45	7.50258	587.608	1.59243	281.355	2768.45	26.8845	0.0728578	18.5172	0.0501821
chr1	37686304	37686984	0	680	105.738	0.155497	118.892	0.174842	0	0	105.738	118.892	5.552	0.0081647	0	0
chr1	230346678	230349149	0	2471	2934.47	1.18756	1022.77	0.413907	10194.2	4.12554	2934.47	1022.77	510.58	0.206629	462.258	0.187073
chr1	169289737	169290806	0	1069	356.148	0.33316	114.387	0.107004	270.185	0.252746	356.148	114.387	14.5038	0.0135676	35.4993	0.0332079
chr1	238366610	238368180	0	1570	477.399	0.304076	733.111	0.466949	283.761	0.18074	477.399	733.111	20.3184	0.0129417	22.0671	0.0140555
chr1	28365801	28369497	0	3696	7595.62	2.05509	668.29	0.180814	988.799	0.267532	7595.62	668.29	52.0035	0.0140702	136.241	0.0368616
chr1	100467939	100468607	0	668	279.164	0.41791	0	0	14.7764	0.0221204	279.164	0	6.14295	0.00919603	30.798	0.0461049
chr1	27331309	27331754	0	445	301.526	0.677587	977.297	2.19617	139.097	0.312578	301.526	977.297	30.7366	0.0690711	27.1042	0.0609083
chr1	113368770	113369125	0	355	95.8702	0.270057	233.903	0.658881	0	0	95.8702	233.903	2.29814	0.00647362	3.83776	0.0108106
chr1	58099419	58100699	0	1280	1112.74	0.86933	1631.85	1.27488	491.863	0.384268	1112.74	1631.85	9.86374	0.00770604	21.1077	0.0164904
chr1	90605922	90606393	0	471	0	0	0	0	0	0	0	0	2.6848	0.00570022	14.7754	0.0313703
chr1	187677782	187678297	0	515	0	0	0	0	110.951	0.215439	0	0	5.8876	0.0114322	28.7832	0.0558897
chr1	86598732	86599384	0	652	0	0	0	0	0	0	0	0	0	0	0	0
chr1	55943133	55943681	0	548	190.503	0.347632	1036.15	1.89078	101.304	0.184861	190.503	1036.15	6.85792	0.0125144	14.3916	0.0262621
chr1	160867840	160869940	0	2100	137.086	0.0652792	203.487	0.0968987	0	0	137.086	203.487	2.1887	0.00104224	10.314	0.00491142
chr1	4114668	4116639	0	1971	1143.54	0.580185	2507.15	1.27202	153.017	0.0776344	1143.54	2507.15	91.0281	0.0461837	28.4954	0.0144573
chr1	140956921	140957760	0	839	0	0	0	0	0	0	0	0	0	0	0	0
chr1	233534221	233535128	0	907	208.403	0.229772	1015.26	1.11936	76.083	0.0838843	208.403	1015.26	10.0753	0.0111084	6.71608	0.00740472
chr1	221364401	221365686	0	1285	317.214	0.246859	2068.24	1.60952	316.008	0.245921	317.214	2068.24	12.6944	0.00987895	35.4993	0.0276259
chr1	171530572	171531423	0	851	1831.15	2.15176	347.236	0.408033	37.8117	0.0444321	1831.15	347.236	23.6963	0.0278453	58.5259	0.068773
chr1	179472206	179473242	0	1036	0	0	322.904	0.311683	85.7963	0.082815	0	322.904	15.5908	0.0150491	12.4247	0.011993
chr1	210382261	210382703	0	442	0	0	410.964	0.929782	105.095	0.237772	0	410.964	8.94449	0.0202364	13.4322	0.0303895
chr1	190453186	190453638	0	452	63.3199	0.140088	87.4934	0.19357	0	0	63.3199	87.4934	3.77186	0.00834482	12.3768	0.0273823
chr1	239831372	239832510	0	1138	315.143	0.276927	328.789	0.288918	408.731	0.359166	315.143	328.789	15.9264	0.0139951	44.1343	0.0387823
chr1	220126228	220132114	0	5886	1837.98	0.312264	6334.57	1.07621	1369.77	0.232716	1837.98	6334.57	83.0174	0.0141042	115.948	0.019699
chr1	190868789	190869864	0	1075	305.399	0.284092	475.36	0.442195	24.3385	0.0226405	305.399	475.36	12.5194	0.0116459	14.3916	0.0133875
chr1	142769986	142770639	0	653	0	0	0	0	0	0	0	0	0	0	0	0
chr1	62863116	62866071	0	2955	819.578	0.277353	2361.44	0.799134	219.457	0.0742664	819.578	2361.44	35.9457	0.0121644	101.989	0.0345139
chr1	1633016	1633926	0	910	0	0	0	0	0	0	0	0	8.80587	0.00967678	7.67552	0.00843464
chr1	175260088	175261078	0	990	105.738	0.106806	118.892	0.120093	61.2814	0.0619005	105.738	118.892	4.12934	0.00417105	0	0
chr1	149482477	149482942	0	465	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34839538	34840290	0	752	266.035	0.353769	136.658	0.181726	168.091	0.223526	266.035	136.658	15.2625	0.0202959	22.0671	0.0293446
chr1	59467713	59468183	0	470	0	0	94.0147	0.200031	171.807	0.365546	0	94.0147	5.35502	0.0113937	9.40252	0.0200054
chr1	130578534	130579239	0	705	0	0	0	0	0	0	0	0	0	0	0	0
chr1	50650595	50651240	0	645	187.455	0.290627	794.602	1.23194	129.997	0.201545	187.455	794.602	13.5699	0.0210387	7.67552	0.0119
chr1	48583702	48584247	0	545	0	0	0	0	0	0	0	0	3.1955	0.0058633	0	0
chr1	5465655	5466248	0	593	90.177	0.152069	298.462	0.503309	148.105	0.249755	90.177	298.462	6.09917	0.0102853	6.23636	0.0105166
chr1	151118535	151119574	0	1039	1120.43	1.07837	1472.59	1.41731	42715.1	41.1117	1120.43	1472.59	1151.25	1.10804	604.784	0.582082
chr1	75915011	75915989	0	978	559.497	0.572083	694.463	0.710085	338.279	0.345889	559.497	694.463	10.6371	0.0108764	34.9236	0.0357092
chr1	214606367	214606786	0	419	98.6476	0.235436	199.672	0.476543	56.296	0.134358	98.6476	199.672	8.79128	0.0209816	29.7906	0.0710994
chr1	55739274	55740162	0	888	382.789	0.431069	475.571	0.535553	0	0	382.789	475.571	14.6351	0.016481	7.67552	0.0086436
chr1	13042254	13042995	0	741	0	0	0	0	0	0	0	0	0	0	0	0
chr1	248805469	248807837	0	2368	0	0	0	0	0	0	0	0	25.4181	0.010734	70.6148	0.0298204
chr1	142338006	142338523	0	517	0	0	0	0	0	0	0	0	0	0	0	0
chr1	164757328	164758140	0	812	208.004	0.256163	886.782	1.0921	317.224	0.39067	208.004	886.782	16.0286	0.0197396	0	0
chr1	160422689	160423028	0	339	26.1321	0.0770858	0	0	96.0466	0.283323	26.1321	0	16.9551	0.0500152	26.4805	0.0781137
chr1	146452675	146453387	0	712	0	0	0	0	0	0	0	0	0	0	0	0
chr1	152235569	152236128	0	559	0	0	118.892	0.212688	0	0	0	118.892	0	0	0	0
chr1	144706289	144707155	0	866	0	0	0	0	0	0	0	0	0	0	0	0
chr1	214338396	214339043	0	647	184.031	0.284437	665.087	1.02796	85.1285	0.131574	184.031	665.087	7.2227	0.0111634	6.71608	0.0103803
chr1	74515520	74516612	0	1092	498.367	0.45638	367.023	0.336102	230.943	0.211487	498.367	367.023	13.0592	0.011959	6.71608	0.00615026
chr1	74927874	74928901	0	1027	360.672	0.35119	654.954	0.637735	342.083	0.33309	360.672	654.954	15.1969	0.0147973	29.3589	0.028587
chr1	21991356	21993432	0	2076	2218.15	1.06848	7546.51	3.63512	768.779	0.370318	2218.15	7546.51	116.84	0.0562814	150.152	0.0723278
chr1	111490027	111490599	0	572	1043.06	1.82353	195.77	0.342255	0	0	1043.06	195.77	8.85694	0.0154842	24.8495	0.0434432
chr1	161280566	161280999	0	433	347.119	0.801662	211.309	0.488012	178.027	0.411149	347.119	211.309	6.94547	0.0160404	12.4248	0.0286946
chr1	242117584	242118316	0	732	0	0	195.015	0.266414	61.482	0.0839918	0	195.015	10.513	0.0143621	13.4801	0.0184155
chr1	53108195	53108674	0	479	366.404	0.764936	120.966	0.252538	55.0167	0.114857	366.404	120.966	19.1803	0.0400424	6.23636	0.0130195
chr1	150571872	150573080	0	1208	1860.57	1.54021	118.892	0.0984209	0	0	1860.57	118.892	10.9289	0.0090471	0	0
chr1	55730079	55731147	0	1068	539.694	0.505332	943.691	0.883605	86.388	0.0808877	539.694	943.691	17.5388	0.0164221	36.4587	0.0341374
chr1	54741211	54741821	0	610	1004.77	1.64717	96.7667	0.158634	168.444	0.276138	1004.77	96.7667	16.1964	0.0265514	18.7091	0.0306706
chr1	76581340	76582173	0	833	375.671	0.450985	1880.51	2.25751	232.958	0.279661	375.671	1880.51	13.9931	0.0167984	28.7832	0.0345537
chr1	51733877	51735294	0	1417	1683.96	1.1884	402.079	0.283753	1789.93	1.26318	1683.96	402.079	295.044	0.208217	479.192	0.338174
chr1	185352691	185354460	0	1769	370.223	0.209284	516.114	0.291755	211.284	0.119437	370.223	516.114	10.5422	0.00595943	13.4322	0.00759308
chr1	136049053	136049897	0	844	0	0	0	0	0	0	0	0	0	0	0	0
chr1	28833731	28834402	0	671	2670.68	3.98016	288.593	0.430093	40185	59.8882	2670.68	288.593	191.197	0.284944	82.5598	0.12304
chr1	236003286	236003976	0	690	434.313	0.62944	510.326	0.739603	309.77	0.448942	434.313	510.326	5.39879	0.00782433	7.67552	0.0111239
chr1	31154075	31154563	0	488	0	0	237.802	0.487299	0	0	0	237.802	4.21689	0.00864116	21.4915	0.0440399
chr1	130071328	130072113	0	785	0	0	0	0	0	0	0	0	0	0	0	0
chr1	233643141	233644111	0	970	727.591	0.750094	526.47	0.542752	124.324	0.128169	727.591	526.47	34.2605	0.0353201	22.0671	0.0227496
chr1	107069087	107069758	0	671	261.065	0.389069	549.392	0.818766	184.383	0.274789	261.065	549.392	6.35452	0.00947022	2.78238	0.00414661
chr1	95427074	95428042	0	968	228.444	0.235996	402.689	0.416001	486.118	0.502188	228.444	402.689	28.278	0.0292128	0	0
chr1	40131795	40132087	0	292	68.4718	0.234493	97.2341	0.332993	87.5179	0.299719	68.4718	97.2341	67.4849	0.231113	59.8691	0.205031
chr1	215883282	215883676	0	394	78.3054	0.198745	270.887	0.687531	82.7842	0.210112	78.3054	270.887	3.80833	0.00966581	33.2446	0.0843772
chr1	94981922	94982676	0	754	444.594	0.589647	28.5523	0.0378677	19.1078	0.025342	444.594	28.5523	12.9206	0.0171361	11.0815	0.014697
chr1	182469801	182471192	0	1391	302.033	0.217134	1049.96	0.754826	167.677	0.120544	302.033	1049.96	9.56462	0.00687608	35.8351	0.0257621
chr1	131389989	131390702	0	713	0	0	0	0	0	0	0	0	0	0	0	0
chr1	6153990	6154557	0	567	1565.6	2.7612	146.985	0.259232	197.673	0.34863	1565.6	146.985	46.5536	0.0821052	48.6916	0.0858758
chr1	175443796	175444452	0	656	277.239	0.422621	899.458	1.37112	44.8739	0.0684054	277.239	899.458	10.6444	0.0162262	8.34713	0.0127243
chr1	130146878	130148084	0	1206	0	0	0	0	0	0	0	0	0	0	0	0
chr1	150860279	150861534	0	1255	366.735	0.292219	237.802	0.189483	160.592	0.127962	366.735	237.802	33.8811	0.0269969	61.3082	0.0488512
chr1	236303513	236305475	0	1962	1299.14	0.662152	6311.45	3.21684	18999.3	9.68366	1299.14	6311.45	524.836	0.2675	358.927	0.182939
chr1	51183719	51184231	0	512	494.705	0.966222	339.726	0.663528	69.9934	0.136706	494.705	339.726	14.9124	0.0291257	22.0671	0.0430999
chr1	72309473	72310181	0	708	97.391	0.137558	365.004	0.515542	0	0	97.391	365.004	4.64004	0.00655373	0	0
chr1	9044248	9044948	0	700	110.641	0.158058	275.589	0.393699	0	0	110.641	275.589	4.3774	0.00625343	6.86	0.00979999
chr1	162673746	162674186	0	440	572.455	1.30103	171.984	0.390873	17.8729	0.0406202	572.455	171.984	9.65947	0.0219533	12.5207	0.0284561
chr1	80111360	80112432	0	1072	211.476	0.197272	623.632	0.581746	213.104	0.198791	211.476	623.632	9.33115	0.00870443	25.1853	0.0234938
chr1	1911212	1911696	0	484	167.375	0.345816	85.6644	0.176993	0	0	167.375	85.6644	20.9604	0.0433067	29.7426	0.0614518
chr1	62303261	62303997	0	736	259.185	0.352153	194.835	0.264722	72.3898	0.0983557	259.185	194.835	13.5991	0.0184771	10.7457	0.0146002
chr1	230683232	230683993	0	761	153.71	0.201984	1289.4	1.69435	148.583	0.195247	153.71	1289.4	5.31124	0.00697929	22.0671	0.0289975
chr1	153413232	153413681	0	449	188.953	0.420831	360.915	0.803821	154.755	0.344666	188.953	360.915	0	0	0	0
chr1	117044473	117045264	0	791	1801.44	2.27743	147.441	0.186399	95.3234	0.12051	1801.44	147.441	16.2839	0.0205865	24.5617	0.0310514
chr1	153785892	153786951	0	1059	4419.96	4.17371	272.436	0.257258	146.149	0.138007	4419.96	272.436	21.763	0.0205505	45.7173	0.0431703
chr1	51668429	51671015	0	2586	480.771	0.185913	352.798	0.136426	487.781	0.188624	480.771	352.798	234.789	0.0907924	354.513	0.137089
chr1	148918484	148918940	0	456	0	0	0	0	0	0	0	0	7.4051	0.0162393	6.47622	0.0142022
chr1	136356265	136357263	0	998	0	0	0	0	0	0	0	0	0	0	0	0
chr1	80502161	80503249	0	1088	36.381	0.0334384	157.222	0.144506	24.0885	0.0221401	36.381	157.222	11.0602	0.0101656	40.6803	0.03739
chr1	135671149	135671799	0	650	0	0	0	0	0	0	0	0	0	0	0	0
chr1	167510341	167510822	0	481	688.761	1.43194	75.9245	0.157847	299.093	0.621814	688.761	75.9245	14.1828	0.029486	35.931	0.0747007
chr1	210573489	210574196	0	707	486.337	0.687888	138.752	0.196255	326.183	0.461362	486.337	138.752	161.409	0.228302	108.513	0.153483
chr1	215835611	215836711	0	1100	372.839	0.338945	916.677	0.833343	309.985	0.281805	372.839	916.677	15.4522	0.0140475	40.4884	0.0368076
chr1	121100748	121101343	0	595	0	0	0	0	0	0	0	0	0	0	0	0
chr1	56749942	56750491	0	549	625.577	1.13949	324.858	0.591727	417.642	0.760733	625.577	324.858	18.7499	0.0341528	12.7606	0.0232433
chr1	6716785	6717688	0	903	3115.15	3.44978	404.223	0.447644	364.17	0.403289	3115.15	404.223	29.8101	0.0330123	32.621	0.0361251
chr1	183505350	183506843	0	1493	3508.55	2.35	339.883	0.227651	455.511	0.305098	3508.55	339.883	27.4901	0.0184126	69.7993	0.046751
chr1	247503805	247504496	0	691	1075.42	1.55632	356.781	0.516325	136.674	0.197792	1075.42	356.781	17.4731	0.0252867	17.2699	0.0249927
chr1	35707906	35708236	0	330	192.167	0.582325	281.393	0.852707	0	0	192.167	281.393	4.93917	0.0149672	0	0
chr1	65644718	65645870	0	1152	950.413	0.825012	261.473	0.226973	84.4418	0.0733001	950.413	261.473	21.2158	0.0184165	19.4287	0.0168652
chr1	100179116	100180012	0	896	1384.45	1.54515	297.285	0.331791	29.4757	0.032897	1384.45	297.285	13.1249	0.0146483	16.4544	0.0183643
chr1	211151703	211152669	0	966	115.604	0.119672	424.959	0.439916	103.16	0.10679	115.604	424.959	12.0233	0.0124464	7.67552	0.00794567
chr1	42312916	42313697	0	781	648.538	0.830394	527.762	0.675751	131.335	0.168163	648.538	527.762	21.5003	0.0275292	30.7501	0.0393727
chr1	97560715	97561917	0	1202	541.582	0.450568	770.282	0.640834	27.5465	0.0229172	541.582	770.282	12.5631	0.0104519	32.1412	0.0267398
chr1	44725915	44726718	0	803	1116.38	1.39026	261.548	0.325714	31.5201	0.0392529	1116.38	261.548	18.0787	0.0225139	15.351	0.0191171
chr1	93496635	93496951	0	316	78.5795	0.248669	0	0	0	0	78.5795	0	3.57487	0.0113129	7.67552	0.0242896
chr1	169870189	169870645	0	456	253.985	0.556985	307.49	0.67432	281.69	0.61774	253.985	307.49	4.52331	0.00991954	12.8565	0.0281941
chr1	53770163	53770863	0	700	4026.81	5.75259	477.752	0.682504	4.06566	0.00580809	4026.81	477.752	40.3742	0.0576775	19.2847	0.0275496
chr1	6919760	6920373	0	613	285.103	0.465095	223.484	0.364574	103.412	0.168699	285.103	223.484	19.1001	0.0311583	11.7531	0.0191731
chr1	730928	731721	0	793	0	0	0	0	0	0	0	0	0	0	0	0
chr1	151453316	151454107	0	791	422.989	0.534753	113.795	0.143862	0	0	422.989	113.795	4.52331	0.00571847	27.8238	0.0351754
chr1	69223022	69224159	0	1137	196.616	0.172925	332.872	0.292763	214.319	0.188495	196.616	332.872	5.25288	0.00461995	34.5398	0.0303781
chr1	77935480	77935876	0	396	124.041	0.313234	144.223	0.364199	48.8267	0.1233	124.041	144.223	7.09139	0.0179076	4.36545	0.0110239
chr1	151387869	151389308	0	1439	3393.08	2.35794	274.642	0.190856	359.029	0.249499	3393.08	274.642	25.2649	0.0175573	36.4587	0.0253362
chr1	32788815	32789536	0	721	1822.62	2.5279	97.4802	0.135201	61.1974	0.0848784	1822.62	97.4802	19.3919	0.0268958	47.5403	0.0659366
chr1	231721373	231723410	0	2037	1658.29	0.814086	1340.6	0.658126	266.474	0.130817	1658.29	1340.6	30.277	0.0148635	54.928	0.0269651
chr1	203056298	203057891	0	1593	709.349	0.445291	3980.92	2.49901	346.151	0.217295	709.349	3980.92	26.5927	0.0166935	29.4068	0.01846
chr1	181707299	181708199	0	900	2472.89	2.74766	659.722	0.733024	187.207	0.208008	2472.89	659.722	30.3792	0.0337546	23.6022	0.0262247
chr1	118827017	118827772	0	755	0	0	0	0	0	0	0	0	0	0	0	0
chr1	34307838	34309502	0	1664	568.272	0.34151	1702.97	1.02342	190.635	0.114564	568.272	1702.97	25.761	0.0154814	37.9459	0.022804
chr1	163899768	163900266	0	498	0	0	432.964	0.869406	69.6314	0.139822	0	432.964	1.46643	0.00294464	8.49104	0.0170503
chr1	37086737	37087602	0	865	425.658	0.492091	1741.06	2.01279	117.074	0.135345	425.658	1741.06	18.4289	0.021305	13.4322	0.0155285
chr1	91402647	91403351	0	704	1855.59	2.63579	173.96	0.247102	135.695	0.192748	1855.59	173.96	20.2819	0.0288096	23.3144	0.0331171
chr1	130484758	130485589	0	831	0	0	0	0	0	0	0	0	0	0	0	0
chr1	4708805	4709429	0	624	357.121	0.572309	425.05	0.681169	36.1459	0.0579261	357.121	425.05	4.52331	0.0072489	0	0
chr1	243924530	243925106	0	576	124.637	0.216384	198.574	0.344747	54.4912	0.0946028	124.637	198.574	15.0728	0.0261681	34.5878	0.0600483
chr1	232973484	232974484	0	1000	458.285	0.458285	1018.98	1.01898	82.4808	0.0824808	458.285	1018.98	5.95326	0.00595326	14.3916	0.0143916
chr1	188214155	188215167	0	1012	321.891	0.318074	426.164	0.42111	0	0	321.891	426.164	12.9863	0.0128323	24.082	0.0237964
chr1	242177715	242178463	0	748	115.728	0.154716	538.118	0.719409	55.645	0.0743917	115.728	538.118	14.0077	0.0187268	12.9524	0.0173161
chr1	19430770	19432090	0	1320	7800.98	5.90983	187.673	0.142176	232.405	0.176065	7800.98	187.673	20.975	0.0158902	21.1077	0.0159907
chr1	100380193	100380907	0	714	725.604	1.01625	123.756	0.173328	134.006	0.187683	725.604	123.756	22.85	0.0320028	25.0414	0.035072
chr1	93106210	93106680	0	470	528.97	1.12547	88.1785	0.187614	87.5901	0.186362	528.97	88.1785	3.21009	0.00682999	6.71608	0.0142895
