Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr1	25328198	25329358	1	1160	76.5936	0.066029	215.049	0.185387	90.9634	0.0784168	76.5936	215.049	35.4934	0.0305978	18.5652	0.0160045
chr1	26726070	26726704	1	634	0	0	3.96308	0.00625091	110.951	0.175002	0	3.96308	2.04279	0.00322206	6.71608	0.0105932
chr1	26794989	26796945	1	1956	6926.59	3.5412	762.227	0.389687	741.145	0.378909	6926.59	762.227	140.836	0.0720018	183.061	0.0935896
chr1	26814730	26815423	1	693	78.1541	0.112776	0	0	0	0	78.1541	0	12.1327	0.0175075	34.7797	0.0501872
chr1	27813426	27814561	1	1135	327.945	0.288939	0	0	3815.66	3.36181	327.945	0	16.8238	0.0148227	63.8507	0.0562562
chr1	28118143	28119093	1	950	334.773	0.352392	0	0	68.6326	0.0722448	334.773	0	3.12254	0.00328689	7.67552	0.00807949
chr1	28833003	28833944	1	941	3463.85	3.68103	278.324	0.295775	73030.5	77.6094	3463.85	278.324	489.576	0.520272	276.271	0.293593
chr1	30196080	30196824	1	744	198.997	0.26747	181.876	0.244457	0	0	198.997	181.876	5.20181	0.00699168	19.4287	0.0261138
chr1	30243125	30244876	1	1751	206.879	0.118149	129.319	0.0738547	7.29318	0.00416515	206.879	129.319	17.5242	0.0100081	30.7021	0.017534
chr1	30246765	30247304	1	539	28.6981	0.0532433	191.254	0.35483	28.952	0.0537143	28.6981	191.254	0	0	0	0
chr1	31002721	31003186	1	465	146.764	0.315622	150.363	0.323361	0	0	146.764	150.363	7.3978	0.0159092	20.1962	0.0434327
chr1	31127942	31128672	1	730	322.2	0.44137	120.872	0.165578	29.0768	0.0398313	322.2	120.872	8.71832	0.0119429	0	0
chr1	31205082	31208027	1	2945	15022.4	5.10098	664.03	0.225477	1127.01	0.382687	15022.4	664.03	783.671	0.266102	431.316	0.146457
chr1	31305170	31305883	1	713	0	0	282.579	0.396324	0	0	0	282.579	3.14443	0.00441014	6.71608	0.00941947
chr1	31589948	31591068	1	1120	144.845	0.129326	18.8246	0.0168077	0	0	144.845	18.8246	6.25239	0.00558249	30.7021	0.0274126
chr1	31724561	31725197	1	636	61.9509	0.097407	43.3015	0.0680841	0	0	61.9509	43.3015	7.52913	0.0118383	25.5211	0.0401275
chr1	31904598	31905057	1	459	84.1139	0.183255	143.4	0.312419	0	0	84.1139	143.4	38.8859	0.0847188	23.5543	0.0513165
chr1	31967610	31968179	1	569	0	0	40.8224	0.071744	0	0	0	40.8224	0	0	0	0
chr1	32795292	32798155	1	2863	13602.9	4.75128	817.705	0.285611	420.028	0.146709	13602.9	817.705	216.915	0.0757648	226.428	0.0790876
chr1	32798458	32801074	1	2616	8803.71	3.36533	1150.87	0.439935	50966.7	19.4827	8803.71	1150.87	1373.29	0.524959	775.468	0.296433
chr1	33046484	33047110	1	626	261.089	0.417075	39.8369	0.0636373	110.951	0.177238	261.089	39.8369	5.96056	0.00952166	11.7531	0.018775
chr1	34854009	34854587	1	578	315.376	0.545633	299.387	0.517971	0	0	315.376	299.387	4.10016	0.0070937	0	0
chr1	35458184	35458553	1	369	0	0	0	0	0	0	0	0	2.15952	0.00585235	0	0
chr1	35460427	35461107	1	680	156.608	0.230306	118.892	0.174842	0	0	156.608	118.892	5.57388	0.00819689	13.4322	0.0197532
chr1	35654561	35657032	1	2471	15348.3	6.21139	1517.69	0.614201	54659.9	22.1206	15348.3	1517.69	128.834	0.0521385	178.024	0.0720454
chr1	36868833	36869902	1	1069	105.738	0.0989129	182.307	0.17054	0	0	105.738	182.307	9.04663	0.0084627	0	0
chr1	37009416	37010986	1	1570	264.964	0.168767	278.535	0.177411	0	0	264.964	278.535	6.28157	0.004001	12.5207	0.00797497
chr1	37946053	37949749	1	3696	25836.8	6.99048	1150.59	0.311307	2048.74	0.554313	25836.8	1150.59	553.479	0.149751	396.249	0.10721
chr1	37951126	37951794	1	668	1368.2	2.0482	365.616	0.54733	273.765	0.409827	1368.2	365.616	182.691	0.273489	76.4674	0.114472
chr1	40426988	40427433	1	445	314.023	0.70567	0	0	9.60746	0.0215898	314.023	0	9.7397	0.021887	21.7793	0.0489422
chr1	40960241	40960596	1	355	224.848	0.633375	0	0	0	0	224.848	0	9.06122	0.0255246	0.527692	0.00148646
chr1	42010300	42011580	1	1280	705.292	0.551009	188.032	0.1469	273.862	0.213954	705.292	188.032	25.0606	0.0195786	4.55734	0.00356042
chr1	42359301	42359772	1	471	81.9346	0.173959	92.1819	0.195715	54.4791	0.115667	81.9346	92.1819	6.60987	0.0140337	0	0
chr1	42789672	42790187	1	515	362.522	0.703926	0	0	0	0	362.522	0	5.3842	0.0104547	20.2922	0.0394023
chr1	43273747	43274399	1	652	1007.49	1.54523	0	0	0	0	1007.49	0	9.68864	0.0148599	7.67552	0.0117723
chr1	44382877	44383425	1	548	0	0	57.656	0.105212	0	0	0	57.656	12.6069	0.0230053	14.7754	0.0269624
chr1	45103977	45106077	1	2100	10543.7	5.02079	877.807	0.418003	521.192	0.248187	10543.7	877.807	58.7155	0.0279598	88.0766	0.0419412
chr1	45260472	45262443	1	1971	246.699	0.125164	118.892	0.0603209	19.1563	0.00971909	246.699	118.892	38.0542	0.0193071	70.8067	0.0359242
chr1	45282001	45282840	1	839	343.493	0.409407	83.4733	0.0994915	0	0	343.493	83.4733	10.1264	0.0120696	30.2224	0.0360219
chr1	47241618	47242525	1	907	0	0	0	0	0	0	0	0	2.72858	0.00300835	0	0
chr1	48948615	48949900	1	1285	0	0	91.0539	0.0708591	29.5546	0.0229997	0	91.0539	4.99753	0.00388913	0	0
chr1	49635632	49636483	1	851	221.758	0.260585	306.77	0.360482	0	0	221.758	306.77	8.05441	0.00946465	24.8495	0.0292004
chr1	50413475	50414511	1	1036	0	0	84.2154	0.081289	0	0	0	84.2154	1.16731	0.00112674	15.8308	0.0152807
chr1	50631080	50631522	1	442	0	0	190.81	0.431697	0	0	0	190.81	2.11574	0.00478674	18.0855	0.0409173
chr1	51867462	51867914	1	452	212.396	0.469902	0	0	0	0	212.396	0	0.627427	0.00138811	0	0
chr1	53262364	53263502	1	1138	373.839	0.328505	41.6123	0.0365662	31.426	0.0276151	373.839	41.6123	9.94399	0.00873813	39.0972	0.0343561
chr1	56127697	56133583	1	5886	1268.86	0.215572	1141.81	0.193987	221.902	0.0377	1268.86	1141.81	108.384	0.0184139	129.428	0.0219892
chr1	57830256	57831331	1	1075	199.035	0.185149	435.175	0.404814	0	0	199.035	435.175	10.1556	0.00944704	33.8682	0.0315053
chr1	58071941	58072594	1	653	134.193	0.205502	322.463	0.493818	5.31024	0.00813207	134.193	322.463	8.79128	0.0134629	35.6912	0.0546572
chr1	59194437	59197392	1	2955	888.853	0.300796	490.937	0.166138	195.252	0.0660753	888.853	490.937	56.8843	0.0192502	53.7286	0.0181823
chr1	59516659	59517569	1	910	0	0	74.2233	0.0815641	0	0	0	74.2233	8.06901	0.00886704	6.71608	0.00738031
chr1	60529892	60530882	1	990	36.7784	0.0371499	284.379	0.287251	0	0	36.7784	284.379	2.04279	0.00206342	22.0671	0.02229
chr1	60551291	60551756	1	465	0	0	14.783	0.0317913	0	0	0	14.783	2.58266	0.00555411	6.71608	0.0144432
chr1	60736081	60736833	1	752	8.3619	0.0111195	139.18	0.18508	17.548	0.0233351	8.3619	139.18	11.6147	0.0154451	13.4322	0.0178619
chr1	62336781	62337251	1	470	105.738	0.224974	0	0	0	0	105.738	0	1.02139	0.00217318	7.09986	0.0151061
chr1	63887567	63888272	1	705	100.897	0.143117	0	0	3.92496	0.00556732	100.897	0	8.87883	0.0125941	6.71608	0.00952635
chr1	65767578	65768223	1	645	134.857	0.209081	166.02	0.257396	0	0	134.857	166.02	1.40077	0.00217173	1.29524	0.00200813
chr1	65814431	65814976	1	545	312.617	0.573609	6.93539	0.0127255	0	0	312.617	6.93539	4.61815	0.00847367	2.59049	0.00475319
chr1	66906829	66907422	1	593	586.483	0.989011	192.458	0.324549	35.5227	0.0599033	586.483	192.458	21.1064	0.0355925	66.2014	0.111638
chr1	67201638	67202677	1	1039	73.5568	0.0707958	118.892	0.11443	148.445	0.142873	73.5568	118.892	14.5403	0.0139945	14.9673	0.0144055
chr1	68175242	68176220	1	978	266.471	0.272465	755.669	0.772668	336.599	0.344171	266.471	755.669	18.2975	0.0187091	22.9306	0.0234464
chr1	68458722	68459141	1	419	0	0	103.044	0.245929	0	0	0	103.044	5.85842	0.0139819	20.9158	0.0499184
chr1	69363526	69364414	1	888	201.362	0.226759	97.071	0.109314	69.9934	0.0788215	201.362	97.071	3.05688	0.00344243	6.71608	0.00756315
chr1	70381495	70382236	1	741	243.409	0.328487	383.246	0.517201	144.229	0.194641	243.409	383.246	7.66045	0.010338	48.02	0.0648043
chr1	71112029	71114397	1	2368	506.349	0.21383	551.257	0.232794	110.951	0.0468543	506.349	551.257	14.4454	0.00610026	28.7832	0.0121551
chr1	71267062	71267579	1	517	105.738	0.204522	118.892	0.229966	0	0	105.738	118.892	6.36182	0.0123053	0	0
chr1	72393520	72394332	1	812	105.738	0.130219	116.911	0.143979	0	0	105.738	116.911	2.26165	0.00278529	12.6646	0.0155968
chr1	73588214	73588553	1	339	0	0	0	0	0	0	0	0	2.8526	0.00841476	0	0
chr1	73666812	73667524	1	712	229.971	0.322993	0	0	154.912	0.217573	229.971	0	5.66873	0.0079617	14.6794	0.0206172
chr1	74405433	74405992	1	559	39.0429	0.0698442	133.133	0.238162	97.6046	0.174606	39.0429	133.133	3.82292	0.00683886	0.575664	0.00102981
chr1	74437265	74438131	1	866	4.401	0.00508199	350.679	0.404942	41.2541	0.0476375	4.401	350.679	0	0	0	0
chr1	74793033	74793680	1	647	121.369	0.187587	397.327	0.614106	0	0	121.369	397.327	12.14	0.0187635	25.4252	0.039297
chr1	75275745	75276837	1	1092	274.551	0.25142	229.863	0.210498	0	0	274.551	229.863	13.9785	0.0128008	37.2263	0.03409
chr1	75745415	75746442	1	1027	262.906	0.255994	330.905	0.322205	72.8471	0.0709319	262.906	330.905	5.39878	0.00525685	0	0
chr1	76350591	76352667	1	2076	173.127	0.0833945	210.687	0.101487	0	0	173.127	210.687	11.8919	0.00572829	38.4735	0.0185325
chr1	76371852	76372424	1	572	32.1811	0.0562607	118.892	0.207854	110.951	0.19397	32.1811	118.892	10.7538	0.0188004	29.3109	0.0512428
chr1	76395763	76396196	1	433	2.73336	0.00631261	47.4652	0.109619	0	0	2.73336	47.4652	12.8112	0.029587	6.71608	0.0155106
chr1	77315276	77316008	1	732	180.043	0.245961	413.111	0.564359	72.7125	0.099334	180.043	413.111	13.9931	0.0191162	14.5355	0.0198573
chr1	77436823	77437302	1	479	416.063	0.868609	644.061	1.3446	0	0	416.063	644.061	19.0709	0.0398139	148.713	0.310466
chr1	77832929	77834137	1	1208	68.2535	0.0565013	170.808	0.141398	110.951	0.0918469	68.2535	170.808	1.86769	0.0015461	13.2403	0.0109605
chr1	77909561	77910629	1	1068	290.063	0.271595	187.001	0.175094	8.31168	0.00778247	290.063	187.001	3.47274	0.00325163	12.8565	0.0120379
chr1	77940806	77941416	1	610	53.6324	0.087922	221.738	0.363505	0	0	53.6324	221.738	4.81514	0.00789368	10.0741	0.016515
chr1	78792829	78793662	1	833	105.738	0.126936	475.107	0.570356	110.951	0.133195	105.738	475.107	4.33362	0.00520243	13.4322	0.016125
chr1	79782978	79784395	1	1417	211.476	0.149242	162.402	0.11461	247.95	0.174982	211.476	162.402	8.49215	0.00599305	0	0
chr1	80036655	80038424	1	1769	0	0	211.004	0.119279	0	0	0	211.004	14.7372	0.00833083	15.3511	0.00867781
chr1	81165479	81166323	1	844	58.2813	0.0690536	0	0	0	0	58.2813	0	1.88228	0.00223019	15.3511	0.0181885
chr1	82212367	82213038	1	671	0	0	118.892	0.177187	110.951	0.165352	0	118.892	12.9717	0.0193319	29.7426	0.0443259
chr1	82464223	82464913	1	690	0	0	282.346	0.409198	0	0	0	282.346	2.80153	0.00406019	13.5281	0.0196059
chr1	83833842	83834330	1	488	211.476	0.433352	118.892	0.243632	0	0	211.476	118.892	3.06418	0.00627905	0	0
chr1	83909412	83910197	1	785	105.738	0.134698	0	0	0	0	105.738	0	5.7271	0.00729567	26.8643	0.0342221
chr1	84357772	84358742	1	970	119.53	0.123227	126.819	0.130741	56.6233	0.0583746	119.53	126.819	8.79857	0.00907069	14.3916	0.0148367
chr1	85452791	85453462	1	671	754.88	1.12501	0	0	150.74	0.22465	754.88	0	32.0134	0.04771	47.5403	0.0708499
chr1	87262893	87263861	1	968	0	0	96.1047	0.0992817	0	0	0	96.1047	0.379375	0.000391916	3.45398	0.00356817
chr1	89746185	89746477	1	292	0	0	194.46	0.665959	43.0165	0.147317	0	194.46	1.69259	0.00579655	0	0
chr1	90535872	90536266	1	394	0	0	228.155	0.579074	0	0	0	228.155	4.58897	0.0116471	1.00741	0.00255688
chr1	90800225	90800979	1	754	317.215	0.420709	237.808	0.315396	0	0	317.215	237.808	9.00284	0.0119401	59.4853	0.0788929
chr1	90843737	90845128	1	1391	314.211	0.225889	357.373	0.256918	0	0	314.211	357.373	16.3715	0.0117696	21.1077	0.0151745
chr1	91358443	91359156	1	713	516.554	0.72448	46.514	0.0652371	0	0	516.554	46.514	17.9109	0.0251204	15.8787	0.0222703
chr1	91505752	91506319	1	567	422.954	0.74595	97.0955	0.171244	0	0	422.954	97.0955	2.6848	0.0047351	6.71608	0.0118449
chr1	91544274	91544930	1	656	65.2232	0.0994256	110.2	0.167987	0	0	65.2232	110.2	11.5709	0.0176386	0	0
chr1	91634002	91635208	1	1206	99.8044	0.0827566	112.465	0.0932547	100.949	0.0837053	99.8044	112.465	8.9226	0.00739851	28.7832	0.0238667
chr1	91742623	91743878	1	1255	275.485	0.21951	338.248	0.26952	0	0	275.485	338.248	17.1302	0.0136496	30.9899	0.0246932
chr1	91924507	91926469	1	1962	123.341	0.0628651	374.673	0.190965	205.849	0.104918	123.341	374.673	9.87832	0.00503482	4.70126	0.00239616
chr1	91934090	91934602	1	512	0	0	141.295	0.275967	0	0	0	141.295	0.124026	0.000242239	3.5979	0.00702715
chr1	93200913	93201621	1	708	285.029	0.402583	0	0	0	0	285.029	0	11.1186	0.0157042	0	0
chr1	93286567	93287267	1	700	211.476	0.302109	98.0862	0.140123	75.7528	0.108218	211.476	98.0862	4.07098	0.00581568	0	0
chr1	95863184	95863624	1	440	105.738	0.240313	0	0	0	0	105.738	0	8.47027	0.0192506	7.67552	0.0174444
chr1	96730649	96731721	1	1072	34.9395	0.0325928	0	0	140.028	0.130623	34.9395	0	6.24509	0.00582564	11.1295	0.010382
chr1	97359695	97360179	1	484	190.715	0.394039	125.806	0.259929	130.504	0.269636	190.715	125.806	2.48052	0.00512505	5.27692	0.0109027
chr1	97788642	97789378	1	736	57.8019	0.0785352	156.48	0.212609	0	0	57.8019	156.48	7.68233	0.010438	7.33972	0.00997244
chr1	99577117	99577878	1	761	0	0	0	0	0	0	0	0	3.91777	0.00514818	29.7906	0.0391467
chr1	99873402	99873851	1	449	0	0	118.892	0.264794	9.94734	0.0221544	0	118.892	3.40708	0.00758814	0	0
chr1	101152118	101152909	1	791	304.342	0.384756	73.7619	0.0932514	72.724	0.0919393	304.342	73.7619	9.77619	0.0123593	7.67552	0.00970357
chr1	101718588	101719647	1	1059	78.7016	0.0743169	99.5398	0.0939941	68.3063	0.0645008	78.7016	99.5398	5.42067	0.00511867	45.0937	0.0425814
chr1	102017379	102019965	1	2586	274.228	0.106043	277.119	0.107161	0	0	274.228	277.119	23.244	0.00898839	88.2685	0.0341332
chr1	102103362	102103818	1	456	0	0	184.286	0.404135	94.1171	0.206397	0	184.286	3.90318	0.0085596	7.67552	0.0168323
chr1	102558701	102559699	1	998	74.1001	0.0742486	11.0507	0.0110728	0	0	74.1001	11.0507	4.42117	0.00443003	0	0
chr1	102636087	102637175	1	1088	128.183	0.117815	205.494	0.188873	0	0	128.183	205.494	15.2625	0.0140281	7.67552	0.00705471
chr1	102637537	102638187	1	650	319.973	0.492266	291.969	0.449183	110.951	0.170694	319.973	291.969	9.68864	0.0149056	19.3807	0.0298165
chr1	102669446	102669927	1	481	105.738	0.219829	118.892	0.247178	0	0	105.738	118.892	3.34141	0.00694681	6.71608	0.0139627
chr1	102931539	102932246	1	707	151.836	0.214762	133.754	0.189185	0	0	151.836	133.754	3.77915	0.00534533	7.72349	0.0109243
chr1	103048338	103049438	1	1100	161.143	0.146494	230.735	0.209759	259.422	0.235838	161.143	230.735	16.8822	0.0153474	28.1596	0.0255996
chr1	103239547	103240142	1	595	0	0	48.4929	0.0815007	8.31222	0.0139701	0	48.4929	3.12984	0.00526024	5.46881	0.00919128
chr1	103508437	103508986	1	549	0	0	62.2353	0.113361	22.2936	0.0406077	0	62.2353	4.12205	0.00750828	0	0
chr1	103638180	103639083	1	903	234.285	0.259452	320.861	0.355328	78.8965	0.0873716	234.285	320.861	12.3807	0.0137107	2.15874	0.00239063
chr1	103647394	103648887	1	1493	42.2479	0.0282973	231.826	0.155275	9.69696	0.00649495	42.2479	231.826	6.65365	0.00445656	13.4322	0.00899676
chr1	105098540	105099231	1	691	0	0	7.92616	0.0114706	255.218	0.369346	0	7.92616	4.27526	0.00618707	6.04447	0.00874743
chr1	105114907	105115237	1	330	0	0	110.971	0.336276	167.56	0.507758	0	110.971	4.94646	0.0149893	5.27692	0.0159907
chr1	105412206	105413358	1	1152	47.8119	0.0415034	0	0	0	0	47.8119	0	7.70423	0.0066877	0	0
chr1	105617403	105618299	1	896	200.93	0.224252	70.7862	0.0790025	266.693	0.297649	200.93	70.7862	6.82874	0.00762137	30.1264	0.0336233
chr1	105916595	105917561	1	966	0	0	200.136	0.20718	0	0	0	200.136	9.5719	0.0099088	0	0
chr1	106137720	106138501	1	781	112.759	0.144377	40.5861	0.0519668	162.25	0.207746	112.759	40.5861	5.8803	0.0075292	7.67552	0.00982781
chr1	106302149	106303351	1	1202	279.778	0.232761	75.76	0.0630283	74.9876	0.0623857	279.778	75.76	7.44158	0.006191	14.3916	0.011973
chr1	106311522	106312325	1	803	105.738	0.131679	118.892	0.14806	0	0	105.738	118.892	4.3774	0.00545131	0	0
chr1	106416810	106417126	1	316	105.738	0.334614	118.892	0.376242	6.92685	0.0219204	105.738	118.892	4.61815	0.0146144	0	0
chr1	106505635	106506091	1	456	0	0	106.012	0.232483	6.88662	0.0151022	0	106.012	4.30445	0.00943957	0	0
chr1	106973491	106974191	1	700	76.2985	0.108998	9.9077	0.0141539	0	0	76.2985	9.9077	3.85211	0.00550301	0	0
chr1	107346189	107346802	1	613	185.143	0.302027	352.461	0.574977	0	0	185.143	352.461	12.2348	0.019959	35.4993	0.0579107
chr1	107631122	107631915	1	793	164.906	0.207952	444.044	0.559954	27.5465	0.034737	164.906	444.044	7.80636	0.00984408	7.67552	0.00967909
chr1	107839048	107839839	1	791	349.402	0.441722	213.754	0.270232	0.64995	0.000821681	349.402	213.754	5.16533	0.00653012	6.71608	0.00849062
chr1	108565500	108566637	1	1137	55.8845	0.0491508	147.074	0.129353	0	0	55.8845	147.074	3.21009	0.0028233	7.67552	0.00675068
chr1	108944415	108944811	1	396	0	0	0	0	0	0	0	0	0	0	0	0
chr1	109065490	109066929	1	1439	208.372	0.144804	118.892	0.0826215	0	0	208.372	118.892	6.26697	0.00435509	29.167	0.0202689
chr1	109093017	109093738	1	721	208.49	0.289168	0	0	0.69264	0.000960666	208.49	0	26.1185	0.0362254	16.5983	0.0230212
chr1	109242456	109244493	1	2037	5878.43	2.88583	574.847	0.282203	387.717	0.190337	5878.43	574.847	36.2959	0.0178183	63.3231	0.0310864
chr1	109313727	109315320	1	1593	359.877	0.225912	55.1733	0.0346348	52.6431	0.0330465	359.877	55.1733	17.8452	0.0112023	6.71608	0.004216
chr1	112044402	112045302	1	900	243.98	0.271088	68.5515	0.0761683	0	0	243.98	68.5515	12.0743	0.0134159	30.846	0.0342733
chr1	112263541	112264296	1	755	1047.16	1.38697	446.225	0.591026	161.446	0.213835	1047.16	446.225	125.194	0.165819	86.3496	0.11437
chr1	112646352	112648016	1	1664	96.2456	0.0578399	162.504	0.0976586	0	0	96.2456	162.504	10.265	0.00616887	1.48713	0.000893709
chr1	113026723	113027221	1	498	0	0	120.874	0.242719	0	0	0	120.874	2.1887	0.00439497	15.3511	0.0308254
chr1	113958501	113959366	1	865	167.494	0.193635	95.3556	0.110238	0	0	167.494	95.3556	8.29517	0.00958979	16.3585	0.0189115
chr1	114183393	114184097	1	704	681.316	0.967778	135.69	0.192741	76.0612	0.108042	681.316	135.69	1.54668	0.00219699	6.71608	0.00953989
chr1	114685550	114686381	1	831	244.825	0.294615	368.28	0.443177	26.7838	0.0322308	244.825	368.28	14.781	0.017787	37.2263	0.044797
chr1	114747468	114748092	1	624	0	0	228.879	0.366793	0	0	0	228.879	3.62594	0.00581081	6.09244	0.00976353
chr1	115294086	115294662	1	576	368.767	0.64022	272.36	0.472848	738.997	1.28298	368.767	272.36	10.8924	0.0189105	36.3148	0.0630466
chr1	118594006	118595006	1	1000	215.725	0.215725	0	0	0	0	215.725	0	5.13615	0.00513615	19.2368	0.0192368
chr1	118861370	118862382	1	1012	0	0	0	0	0	0	0	0	5.2091	0.00514733	0	0
chr1	118929517	118930265	1	748	144.341	0.192969	221.915	0.296677	98.4258	0.131585	144.341	221.915	11.5563	0.0154496	18.6131	0.0248839
chr1	118943500	118944820	1	1320	422.953	0.320419	511.743	0.387684	221.897	0.168104	422.953	511.743	9.15605	0.0069364	1.43916	0.00109027
chr1	119272259	119272973	1	714	0	0	292.007	0.408973	0	0	0	292.007	10.9581	0.0153475	0	0
chr1	119273947	119274417	1	470	0	0	0	0	0	0	0	0	3.16632	0.00673685	11.4173	0.0242922
chr1	119737365	119738072	1	707	0	0	0	0	0	0	0	0	12.658	0.0179038	7.67552	0.0108565
chr1	121351688	121360457	1	8769	1585.04	0.180755	2136.97	0.243696	759.035	0.0865589	1585.04	2136.97	892.479	0.101777	2116.77	0.241392
chr1	121362562	121363553	1	991	0	0	0	0	0	0	0	0	11.3812	0.0114846	0	0
