Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr1	96730665	96731633	1	968	20.2281	0.0208968	0	0	127.785	0.132009	20.2281	0	5.66143	0.00584859	6.71608	0.0069381
chr1	102017379	102019906	1	2527	244.074	0.0965864	268.202	0.106134	0	0	244.074	268.202	22.8135	0.00902792	88.2685	0.0349302
chr1	102558701	102559699	1	998	74.1001	0.0742486	11.0507	0.0110728	0	0	74.1001	11.0507	4.42117	0.00443003	0	0
chr1	102636207	102637175	1	968	105.738	0.109233	118.892	0.122823	0	0	105.738	118.892	12.5048	0.0129182	6.62014	0.00683898
chr1	102931554	102932246	1	692	138.045	0.199486	118.892	0.17181	0	0	138.045	118.892	3.51651	0.00508166	7.72349	0.0111611
chr1	103638296	103639083	1	787	234.285	0.297694	320.861	0.407702	78.8965	0.10025	234.285	320.861	11.1624	0.0141834	0	0
chr1	103647394	103648887	1	1493	42.2479	0.0282973	231.826	0.155275	9.69696	0.00649495	42.2479	231.826	6.65365	0.00445656	13.4322	0.00899676
chr1	105412206	105413358	1	1152	47.8119	0.0415034	0	0	0	0	47.8119	0	7.70423	0.0066877	0	0
chr1	106973491	106974177	1	686	65.5844	0.0956041	9.9077	0.0144427	0	0	65.5844	9.9077	3.74997	0.00546643	0	0
chr1	108565520	108566637	1	1117	55.8845	0.0500309	147.074	0.131669	0	0	55.8845	147.074	3.21009	0.00287385	6.95594	0.00622734
chr1	109065493	109066929	1	1436	208.372	0.145106	118.892	0.0827941	0	0	208.372	118.892	6.24508	0.00434894	29.167	0.0203113
chr1	109313727	109315320	1	1593	359.877	0.225912	55.1733	0.0346348	52.6431	0.0330465	359.877	55.1733	17.8452	0.0112023	6.71608	0.004216
chr1	112646352	112647900	1	1548	96.2456	0.0621741	162.504	0.104977	0	0	96.2456	162.504	9.81266	0.00633893	0	0
chr1	113958501	113959366	1	865	167.494	0.193635	95.3556	0.110238	0	0	167.494	95.3556	8.29517	0.00958979	16.3585	0.0189115
chr1	114183393	114184097	1	704	681.316	0.967778	135.69	0.192741	76.0612	0.108042	681.316	135.69	1.54668	0.00219699	6.71608	0.00953989
chr1	118861389	118862247	1	858	0	0	0	0	0	0	0	0	3.09336	0.00360531	0	0
chr1	121351688	121360457	1	8769	1585.04	0.180755	2136.97	0.243696	759.035	0.0865589	1585.04	2136.97	892.479	0.101777	2116.77	0.241392
chr1	142535455	142543013	1	7558	3251.8	0.430246	2729.53	0.361144	1262.61	0.167056	3251.8	2729.53	596.041	0.0788623	808.808	0.107013
chr1	142781191	142781659	1	468	0	0	0	0	0	0	0	0	2.15952	0.00461435	3.2621	0.0069703
chr1	142783248	142784545	1	1297	224.873	0.173379	0	0	0	0	224.873	0	9.9221	0.00765004	14.3916	0.0110961
chr1	142964498	142965099	1	601	0	0	0	0	0	0	0	0	0	0	0	0
chr1	142966569	142967768	1	1199	105.738	0.0881884	0	0	0	0	105.738	0	0.751454	0.000626734	0	0
chr1	143482311	143482806	1	495	1.83892	0.00371499	0	0	0	0	1.83892	0	9.40411	0.0189982	6.42825	0.0129864
chr1	143543581	143544299	1	718	95.2814	0.132704	219.722	0.306019	236.955	0.330021	95.2814	219.722	42.9569	0.0598285	35.2115	0.0490411
chr1	147311121	147311524	1	403	17.3275	0.0429963	248.333	0.616211	0	0	17.3275	248.333	4.87351	0.0120931	28.7832	0.0714224
chr1	148206039	148206666	1	627	0	0	0	0	0	0	0	0	0	0	0	0
chr1	148676350	148677307	1	957	0	0	0	0	0	0	0	0	1.02139	0.00106729	0	0
chr1	148791945	148792263	1	318	0	0	0	0	0	0	0	0	0	0	0	0
chr1	148802027	148802372	1	345	0	0	0	0	0	0	0	0	0	0	0	0
chr1	149022718	149023452	1	734	0	0	0	0	0	0	0	0	5.54471	0.0075541	20.1483	0.0274499
chr1	149210040	149210481	1	441	24.2055	0.0548878	377.417	0.855822	65.0453	0.147495	24.2055	377.417	4.06368	0.00921469	0	0
chr1	150715839	150717316	1	1477	588.159	0.398212	76.2893	0.0516515	0	0	588.159	76.2893	6.27427	0.00424798	11.3694	0.00769761
chr1	153229055	153229529	1	474	41.568	0.0876963	0	0	0	0	41.568	0	8.28787	0.017485	15.0632	0.0317789
chr1	153952050	153952462	1	412	71.4144	0.173336	0	0	18.0006	0.0436907	71.4144	0	3.88129	0.00942062	12.1849	0.029575
chr1	155779089	155780058	1	969	422.766	0.436291	0	0	0	0	422.766	0	9.49895	0.00980284	20.3881	0.0210404
chr1	160953922	160954779	1	857	105.738	0.123381	237.806	0.277486	162.208	0.189274	105.738	237.806	7.16434	0.00835979	6.86	0.00800466
chr1	161400892	161401334	1	442	0	0	70.308	0.159068	0	0	0	70.308	5.52282	0.0124951	1.39119	0.00314748
chr1	162696638	162698010	1	1372	247.434	0.180346	163.406	0.1191	37.405	0.0272631	247.434	163.406	16.2329	0.0118315	0.23986	0.000174825
chr1	163028922	163029671	1	749	119.53	0.159586	0	0	70.3966	0.0939874	119.53	0	0.109435	0.000146108	7.67552	0.0102477
chr1	165498441	165499264	1	823	101.976	0.123908	168.675	0.204952	0	0	101.976	168.675	12.6872	0.0154158	6.71608	0.00816049
chr1	165551594	165552891	1	1297	30.6116	0.0236019	220.755	0.170204	85.942	0.0662621	30.6116	220.755	11.8117	0.00910692	14.3916	0.0110961
chr1	165789292	165790030	1	738	146.045	0.197893	230.384	0.312174	153.324	0.207757	146.045	230.384	11.1478	0.0151054	6.38028	0.00864536
chr1	166432535	166433571	1	1036	27.4825	0.0265275	271.942	0.262492	0	0	27.4825	271.942	3.45815	0.00333798	14.3916	0.0138915
chr1	168318130	168318901	1	771	0	0	0	0	0	0	0	0	0	0	0	0
chr1	169323774	169324763	1	989	333.368	0.337076	84.5055	0.0854454	108.387	0.109592	333.368	84.5055	5.77816	0.00584243	13.3362	0.0134845
chr1	172593400	172594262	1	862	317.215	0.367999	470.537	0.545867	110.951	0.128714	317.215	470.537	5.95326	0.00690634	20.9638	0.0243199
chr1	176101434	176102520	1	1086	692.796	0.637934	31.6915	0.0291819	17.2945	0.015925	692.796	31.6915	18.7572	0.0172718	17.0301	0.0156815
chr1	177117981	177119044	1	1063	0	0	144.652	0.136079	97.1779	0.0914185	0	144.652	4.45766	0.00419347	0	0
chr1	177368152	177368642	1	490	0	0	25.7312	0.0525126	0	0	0	25.7312	2.15952	0.00440717	0	0
chr1	182415761	182416419	1	658	0	0	0	0	33.0501	0.050228	0	0	7.68963	0.0116864	11.1295	0.0169141
chr1	189531019	189532120	1	1101	21.1476	0.0192076	0	0	236.4	0.214714	21.1476	0	10.98	0.00997273	6.3323	0.00575141
chr1	189787307	189787735	1	428	0	0	0	0	0	0	0	0	1.02139	0.00238643	0	0
chr1	193130463	193131599	1	1136	223.211	0.196488	13.195	0.0116154	0	0	223.211	13.195	10.5641	0.00929941	6.71608	0.00591204
chr1	194272495	194273212	1	717	152.63	0.212874	70.3447	0.0981097	0	0	152.63	70.3447	2.94745	0.00411081	6.71608	0.00936692
chr1	194450103	194451359	1	1256	72.6373	0.0578323	0	0	0	0	72.6373	0	2.84531	0.00226537	0	0
chr1	195801362	195802547	1	1185	165.503	0.139665	341.823	0.288458	0	0	165.503	341.823	12.5923	0.0106264	13.72	0.0115781
chr1	197962153	197963372	1	1219	172.986	0.141908	500.263	0.410388	66.9595	0.0549299	172.986	500.263	10.9946	0.00901933	56.3192	0.0462011
chr1	202173609	202174629	1	1020	136.212	0.133542	377.648	0.370243	22.8972	0.0224482	136.212	377.648	8.81316	0.00864035	40.4884	0.0396945
chr1	206696484	206698169	1	1685	302.503	0.179527	134.755	0.0799731	91.8216	0.0544935	302.503	134.755	13.0446	0.00774163	28.7832	0.017082
chr1	207386936	207387369	1	433	105.738	0.244198	130.782	0.302036	59.684	0.137838	105.738	130.782	5.34772	0.0123504	3.07021	0.00709055
chr1	207688279	207688683	1	404	211.476	0.523456	118.892	0.294288	0	0	211.476	118.892	10.8851	0.0269434	7.96335	0.0197113
chr1	215007239	215007828	1	589	0	0	237.795	0.403727	0	0	0	237.795	2.75776	0.00468211	8.10727	0.0137645
chr1	215382492	215383551	1	1059	3.9609	0.00374023	0	0	121.11	0.114363	3.9609	0	6.44936	0.00609005	17.5578	0.0165796
chr1	216203313	216204243	1	930	105.738	0.113697	143.662	0.154475	0	0	105.738	143.662	11.9649	0.0128655	14.2957	0.0153717
chr1	220133426	220134582	1	1156	62.5955	0.0541484	361.504	0.31272	60.3872	0.0522381	62.5955	361.504	5.62496	0.00486588	14.1997	0.0122835
chr1	222311334	222312557	1	1223	0	0	0	0	0	0	0	0	7.29567	0.00596539	87.3091	0.0713893
chr1	223551735	223552237	1	502	95.2254	0.189692	88.2522	0.175801	58.4217	0.116378	95.2254	88.2522	2.26166	0.00450529	21.1077	0.0420472
chr1	224199417	224204305	1	4888	2141.08	0.438028	1724.33	0.352769	1228.51	0.251331	2141.08	1724.33	110.281	0.0225616	191.696	0.0392177
chr1	230410727	230411810	1	1083	1037.83	0.958292	107.126	0.098916	98.2534	0.0907234	1037.83	107.126	12.7309	0.0117553	22.0671	0.0203759
chr1	231257544	231258072	1	528	0	0	91.5082	0.173311	81.5059	0.154367	0	91.5082	1.56857	0.00297077	7.05188	0.0133558
chr1	233730003	233730723	1	720	0	0	118.892	0.165128	109.789	0.152485	0	118.892	10.0534	0.0139631	32.7169	0.0454402
chr1	234204374	234205132	1	758	0	0	196.827	0.259667	58.4211	0.0770727	0	196.827	7.20082	0.00949976	7.67552	0.010126
chr1	234243651	234244635	1	984	95.6743	0.0972299	354.806	0.360575	0	0	95.6743	354.806	6.08458	0.00618352	18.4212	0.0187208
chr1	235131184	235132131	1	947	106.276	0.112224	271.787	0.286998	24.3218	0.025683	106.276	271.787	12.8477	0.0135667	26.9603	0.0284691
chr1	236201804	236202777	1	973	295.869	0.304079	310.354	0.318966	12.4066	0.0127509	295.869	310.354	8.22951	0.00845787	0	0
chr1	237343697	237344211	1	514	105.738	0.205716	165.802	0.322573	6.46464	0.0125771	105.738	165.802	7.00383	0.0136261	12.4727	0.024266
chr1	238804568	238805660	1	1092	295.942	0.271009	1.48449	0.00135942	0	0	295.942	1.48449	6.5661	0.00601291	16.0706	0.0147167
chr1	242556508	242558601	1	2093	0	0	0	0	0	0	0	0	11.5709	0.00552839	6.71608	0.00320883
chr1	243202564	243203248	1	684	0	0	0	0	0	0	0	0	1.46643	0.0021439	6.71608	0.00981883
chr1	245824695	245825729	1	1034	392.943	0.380022	96.5751	0.0933995	0	0	392.943	96.5751	4.66922	0.00451569	23.0266	0.0222694
chr1	249239198	249240668	1	1470	0	0	0	0	0	0	0	0	75.357	0.0512632	118.059	0.0803123
chr10	2307125	2307992	1	867	317.392	0.366081	143.031	0.164972	0	0	317.392	143.031	10.3598	0.0119491	0	0
chr10	2370183	2370841	1	658	105.738	0.160696	118.892	0.180688	0	0	105.738	118.892	4.77136	0.0072513	21.1077	0.0320785
chr10	2396019	2396679	1	660	0	0	59.7292	0.0904988	0	0	0	59.7292	4.37739	0.00663241	14.6794	0.0222416
chr10	2625448	2626724	1	1276	70.7446	0.0554425	128.752	0.100903	78.185	0.0612735	70.7446	128.752	9.5938	0.00751865	7.67552	0.0060153
chr10	4537966	4538589	1	623	0	0	0	0	0	0	0	0	2.50971	0.00402842	6.14042	0.00985621
chr10	6876785	6879840	1	3055	653.511	0.213915	595.477	0.194919	221.902	0.0726357	653.511	595.477	54.4986	0.0178392	151.352	0.0495423
chr10	7686159	7686914	1	755	0	0	118.892	0.157473	83.4046	0.11047	0	118.892	6.35452	0.00841658	0	0
chr10	7779300	7780430	1	1130	37.698	0.033361	36.6599	0.0324424	98.9382	0.087556	37.698	36.6599	7.69693	0.00681144	5.03706	0.00445758
chr10	8310236	8312227	1	1991	199.698	0.1003	137.62	0.0691209	0	0	199.698	137.62	19.6545	0.00987168	37.4182	0.0187937
chr10	8404404	8405319	1	915	59.3149	0.064825	94.4275	0.103199	0	0	59.3149	94.4275	9.33116	0.010198	33.0527	0.0361232
chr10	9429761	9430916	1	1155	211.476	0.183097	284.351	0.246191	38.2561	0.0331222	211.476	284.351	8.13466	0.00704299	14.1517	0.0122526
chr10	9696789	9697553	1	764	0	0	118.892	0.155618	43.6153	0.057088	0	118.892	2.04279	0.00267381	14.3916	0.0188372
chr10	12735691	12736809	1	1118	67.0269	0.0599525	120.986	0.108217	18.2399	0.0163147	67.0269	120.986	9.63028	0.00861384	8.34713	0.00746613
chr10	13156559	13157721	1	1162	426.467	0.367011	0	0	0	0	426.467	0	5.50093	0.00473402	22.0671	0.0189906
chr10	15736104	15736835	1	731	89.2345	0.122072	52.6858	0.0720736	38.2218	0.052287	89.2345	52.6858	4.74218	0.00648725	0	0
chr10	17366383	17367588	1	1205	168.813	0.140094	889.65	0.738298	208.308	0.172869	168.813	889.65	10.71	0.00888799	14.5355	0.0120627
chr10	17499841	17500372	1	531	44.9982	0.0847423	56.767	0.106906	0	0	44.9982	56.767	4.62545	0.00871083	0	0
chr10	17596859	17597634	1	775	2.2004	0.00283923	0	0	104.527	0.134874	2.2004	0	6.25967	0.008077	6.18839	0.00798502
chr10	18998641	18999102	1	461	105.738	0.229366	0	0	0	0	105.738	0	6.62447	0.0143698	3.69384	0.00801268
chr10	19390158	19391296	1	1138	248.546	0.218406	167.917	0.147555	17.5991	0.015465	248.546	167.917	6.87252	0.00603912	10.8896	0.00956911
chr10	19460308	19461362	1	1054	10.1141	0.00959588	0	0	2.30895	0.00219065	10.1141	0	5.77087	0.00547521	14.3916	0.0136543
chr10	19526299	19527723	1	1424	139.365	0.0978689	128.8	0.0904495	0	0	139.365	128.8	5.51553	0.00387326	27.8238	0.0195392
chr10	19594459	19595555	1	1096	105.738	0.0964762	213.615	0.194904	0	0	105.738	213.615	10.3598	0.00945241	7.67552	0.00700321
chr10	19603738	19605068	1	1330	0	0	115.127	0.0865614	80.2804	0.0603612	0	115.127	4.28255	0.00321996	14.7274	0.0110732
chr10	19657843	19658729	1	886	58.8454	0.066417	0	0	84.5562	0.0954359	58.8454	0	5.70521	0.00643929	44.3261	0.0500295
chr10	20414921	20415785	1	864	173.127	0.200378	0	0	0	0	173.127	0	8.46297	0.0097951	25.9049	0.0299825
chr10	22588995	22589708	1	713	143.437	0.201173	0	0	104.064	0.145953	143.437	0	3.27575	0.00459432	7.67552	0.0107651
chr10	23440874	23443304	1	2430	0	0	34.6769	0.0142703	110.951	0.0456589	0	34.6769	4.3774	0.0018014	14.3916	0.00592247
chr10	24078736	24079698	1	962	86.3149	0.0897244	88.3243	0.0918132	33.7101	0.0350417	86.3149	88.3243	11.6366	0.0120962	29.4068	0.0305684
chr10	24099160	24100428	1	1268	225.545	0.177875	250.652	0.197675	26.0161	0.0205174	225.545	250.652	11.1915	0.00882614	0	0
chr10	27731642	27732940	1	1298	103.406	0.0796656	0	0	93.3459	0.0719152	103.406	0	14.3287	0.011039	35.1635	0.0270905
chr10	28473036	28473346	1	310	51.4898	0.166096	144.652	0.466621	0	0	51.4898	144.652	5.10696	0.0164741	0	0
chr10	29623116	29623553	1	437	105.738	0.241963	368.591	0.843457	142.323	0.325683	105.738	368.591	2.75046	0.00629396	0	0
chr10	31975948	31976756	1	808	282.774	0.349968	134.64	0.166633	185.618	0.229725	282.774	134.64	6.68282	0.00827082	20.1482	0.0249359
chr10	38772428	38780952	1	8524	2936.79	0.344531	2443.92	0.28671	1855.62	0.217694	2936.79	2443.92	166.013	0.0194759	189.01	0.0221738
chr10	38784469	38792546	1	8077	3576.07	0.442747	3979.85	0.492739	1765.07	0.218531	3576.07	3979.85	213.785	0.0264684	151.592	0.0187683
chr10	38792933	38811989	1	19056	7666.46	0.402312	5837.87	0.306354	5658.84	0.296958	7666.46	5837.87	678.118	0.0355855	422.729	0.0221835
chr10	38812356	38818842	1	6486	2544.45	0.392299	2226.2	0.343232	1417.11	0.218488	2544.45	2226.2	194.977	0.0300612	302.655	0.0466629
chr10	38868934	38875896	1	6962	2822.83	0.405463	2779.75	0.399275	1792.23	0.25743	2822.83	2779.75	260.66	0.0374403	341.561	0.0490607
chr10	39076614	39089072	1	12458	4514.04	0.362341	4625.53	0.37129	2935.59	0.235639	4514.04	4625.53	334.835	0.0268771	485.477	0.0389691
chr10	39090556	39120752	1	30196	9653.88	0.319707	6643.59	0.220015	6726.32	0.222755	9653.88	6643.59	741.86	0.0245681	701.159	0.0232203
chr10	39121043	39121904	1	861	105.738	0.122808	375.45	0.436062	133.141	0.154636	105.738	375.45	66.3906	0.0771087	53.7286	0.0624026
chr10	39122209	39134733	1	12524	5029.7	0.401605	4446.53	0.355041	2533.86	0.202321	5029.7	4446.53	368.986	0.0294623	417.356	0.0333245
chr10	39135296	39154938	1	19642	7380	0.375726	5193.28	0.264397	4096.29	0.208547	7380	5193.28	509.106	0.0259193	844.739	0.0430068
chr10	42354993	42381093	1	26100	7286.18	0.279164	6396.87	0.245091	4650.76	0.17819	7286.18	6396.87	4325.81	0.16574	3732.03	0.14299
chr10	42382438	42389952	1	7514	1980.45	0.263568	581.517	0.0773911	1107.65	0.147411	1980.45	581.517	2342.66	0.311773	3108.01	0.413629
chr10	42390307	42397219	1	6912	1366.52	0.197702	883.818	0.127867	1000.24	0.14471	1366.52	883.818	2570.61	0.371906	4161	0.601996
chr10	42398027	42399677	1	1650	320.383	0.194172	324.67	0.19677	229.503	0.139093	320.383	324.67	4128.06	2.50186	8761.33	5.30989
chr10	42399967	42401040	1	1073	260.397	0.242681	294.779	0.274724	179.566	0.16735	260.397	294.779	482.01	0.449218	1801.3	1.67875
chr10	42527162	42528874	1	1712	501.365	0.292854	199.763	0.116684	417.893	0.244096	501.365	199.763	426.972	0.249399	1168.45	0.682508
chr10	42529145	42530923	1	1778	277.04	0.155815	504.928	0.283987	337.848	0.190016	277.04	504.928	6737.1	3.78915	5099.43	2.86807
chr10	42531868	42542092	1	10224	680.406	0.0665499	513.056	0.0501816	663.345	0.0648811	680.406	513.056	3032.45	0.296601	6161.53	0.602653
chr10	42542537	42545331	1	2794	0	0	0	0	0	0	0	0	87.4021	0.0312821	43.1748	0.0154527
chr10	42545726	42546502	1	776	0	0	0	0	0	0	0	0	0	0	0	0
chr10	42596812	42600565	1	3753	1141.26	0.304092	676.534	0.180265	776.616	0.206932	1141.26	676.534	463.049	0.123381	916.841	0.244295
chr10	42644301	42648270	1	3969	538.805	0.135753	513.684	0.129424	332.853	0.0838633	538.805	513.684	210.991	0.0531597	131.635	0.0331658
chr10	42790573	42795519	1	4946	2155.08	0.435721	955.718	0.19323	924.381	0.186895	2155.08	955.718	87.6939	0.0177303	70.6148	0.0142772
chr10	42796182	42802581	1	6399	1938.76	0.302979	2538.65	0.396727	1311.49	0.204952	1938.76	2538.65	130.994	0.020471	378.931	0.0592172
chr10	42803608	42810769	1	7161	2204.34	0.307825	2468.77	0.344752	1728.74	0.241411	2204.34	2468.77	251.153	0.0350724	125.543	0.0175315
chr10	42811026	42812543	1	1517	650.176	0.428594	535.293	0.352863	168.67	0.111187	650.176	535.293	14.4381	0.00951755	21.1077	0.0139141
chr10	42812905	42815664	1	2759	833.245	0.30201	1474.81	0.534546	533.536	0.19338	833.245	1474.81	66.3687	0.0240553	61.4042	0.022256
chr10	42815881	42818248	1	2367	683.547	0.288782	669.731	0.282945	802.408	0.338998	683.547	669.731	273.69	0.115627	551.966	0.233192
chr10	42843306	42843910	1	604	0	0	0	0	62.7448	0.103882	0	0	5.97515	0.00989264	6.71608	0.0111193
chr10	45524397	45525206	1	809	0	0	184.284	0.227792	48.9715	0.0605334	0	184.284	9.6011	0.0118679	0.383776	0.000474383
chr10	48558149	48559355	1	1206	32.127	0.0266393	277.12	0.229785	0	0	32.127	277.12	18.0787	0.0149906	34.8277	0.0288787
chr10	49882977	49885357	1	2380	570.047	0.239515	232.494	0.0976866	96.8492	0.040693	570.047	232.494	30.671	0.012887	64.2825	0.0270095
chr10	53313335	53314269	1	934	222.949	0.238704	51.52	0.0551606	71.9605	0.0770455	222.949	51.52	4.23148	0.0045305	15.351	0.0164358
chr10	53617608	53618343	1	735	63.7784	0.0867733	422.029	0.574189	96.206	0.130893	63.7784	422.029	8.49216	0.011554	6.57216	0.00894172
chr10	54593649	54595252	1	1603	105.738	0.0659625	151.588	0.0945651	0	0	105.738	151.588	12.4318	0.00775534	7.67552	0.00478822
chr10	56783609	56784194	1	585	0	0	0	0	0	0	0	0	6.28156	0.0107377	15.3511	0.0262411
chr10	57302249	57303094	1	845	98.3822	0.116429	118.892	0.140701	0	0	98.3822	118.892	6.47855	0.00766693	10.7937	0.0127736
chr10	59229882	59232739	1	2857	0	0	297.069	0.103979	0	0	0	297.069	7.14975	0.00250254	22.0671	0.00772388
chr10	59452704	59453922	1	1218	105.738	0.0868127	118.892	0.0976128	14.7773	0.0121324	105.738	118.892	9.48436	0.00778683	41.2559	0.0338719
chr10	61985572	61986650	1	1078	295.265	0.273901	261.423	0.242507	0	0	295.265	261.423	6.29616	0.00584059	10.0741	0.0093452
chr10	62228597	62229717	1	1120	584.096	0.521514	211.004	0.188396	45.9108	0.0409918	584.096	211.004	8.81315	0.00786889	9.21062	0.00822377
chr10	64129525	64131303	1	1778	95.3002	0.0535997	264.56	0.148796	100.049	0.0562707	95.3002	264.56	15.3647	0.00864154	25.5211	0.0143538
chr10	66312641	66313837	1	1196	105.738	0.0884096	118.892	0.0994084	0	0	105.738	118.892	10.1847	0.00851567	1.15133	0.000962649
chr10	66846794	66848362	1	1568	172.403	0.109951	356.677	0.227473	222.82	0.142105	172.403	356.677	12.5194	0.00798429	27.392	0.0174694
chr10	69485321	69488176	1	2855	387	0.135552	282.369	0.0989035	0	0	387	282.369	27.4755	0.00962363	33.0047	0.0115603
