Chr	Start	End	DSBType	Size	Sum_H3K36me3	Mean_H3K36me3	Sum_H3K27me3	Mean_H3K27me3	Sum_H3K4me3	Mean_H3K4me3	Sum_CTCF	Mean_CTCF	Sum_DNaseIHSS1	Mean_DNaseIHSS1	Sum_DNaseIHSS2	Mean_DNaseIHSS2
chr1	34311311	34312319	0	1008	248.185	0.246215	1523.8	1.51171	108.556	0.107694	248.185	1523.8	19.3335	0.0191801	42.5992	0.0422611
chr1	148856074	148856749	0	675	0	0	0	0	62.7448	0.0929552	0	0	6.64635	0.00984645	5.32489	0.00788873
chr1	14827240	14827844	0	604	66.2011	0.109605	117.881	0.195166	191.298	0.316719	66.2011	117.881	0	0	0	0
chr1	74780204	74782705	0	2501	559.647	0.223769	1574.91	0.629713	380.986	0.152334	559.647	1574.91	57.5555	0.023013	31.8054	0.0127171
chr1	178756853	178757836	0	983	581.292	0.591344	956.57	0.973113	213.129	0.216815	581.292	956.57	12.2713	0.0124835	15.3511	0.0156165
chr1	80927544	80928346	0	802	532.811	0.664352	374.322	0.466735	160.836	0.200544	532.811	374.322	10.5641	0.0131722	9.69034	0.0120827
chr1	65790847	65791702	0	855	317.178	0.370969	176.794	0.206776	128.025	0.149737	317.178	176.794	7.95227	0.0093009	16.1666	0.0189083
chr1	203220334	203223226	0	2892	876.901	0.303216	2586.26	0.894279	368.75	0.127507	876.901	2586.26	33.8373	0.0117003	63.6109	0.0219955
chr1	96269488	96270391	0	903	461.908	0.511526	80.705	0.0893743	0	0	461.908	80.705	78.9683	0.0874511	28.1116	0.0311313
chr1	190558507	190559304	0	797	239.98	0.301104	343.797	0.431364	62.744	0.0787252	239.98	343.797	2.04279	0.0025631	13.1923	0.0165524
chr1	55714108	55715268	0	1160	353.685	0.304901	339.418	0.292602	37.9331	0.032701	353.685	339.418	36.668	0.0316104	79.0099	0.068112
chr1	71301714	71303670	0	1956	466.144	0.238315	776.798	0.397136	485.119	0.248016	466.144	776.798	30.0946	0.0153858	21.1077	0.0107912
chr1	123405368	123405943	0	575	0	0	0	0	0	0	0	0	18.7061	0.0325323	13.2403	0.0230266
chr1	212599273	212600357	0	1084	395.126	0.364507	1141.47	1.05302	0	0	395.126	1141.47	26.0309	0.0240138	40.1046	0.0369969
chr1	178359271	178360646	0	1375	347.317	0.252594	801.048	0.582581	0	0	347.317	801.048	12.4464	0.00905192	20.7719	0.0151068
chr1	204211098	204212661	0	1563	686.224	0.439043	3396.52	2.17308	217.305	0.139031	686.224	3396.52	25.7172	0.0164538	0	0
chr1	155783277	155784074	0	797	3690.59	4.6306	383.484	0.48116	38.866	0.0487654	3690.59	383.484	19.6253	0.024624	9.64237	0.0120983
chr1	32418945	32420368	0	1423	664.878	0.467237	558.919	0.392775	157.299	0.110541	664.878	558.919	13.0592	0.00917725	14.2957	0.0100461
chr1	176243343	176244284	0	941	13.6431	0.0144985	384.776	0.408902	78.9705	0.0839219	13.6431	384.776	9.48436	0.010079	36.4587	0.0387447
chr1	184718544	184719530	0	986	737.312	0.747781	274.123	0.278015	781.508	0.792605	737.312	274.123	22.8573	0.0231819	13.4322	0.0136229
chr1	172000505	172001573	0	1068	0	0	565.111	0.52913	47.4412	0.0444206	0	565.111	15.8316	0.0148236	13.3362	0.0124871
chr1	173493554	173494298	0	744	330.743	0.444547	1263.41	1.69813	219.32	0.294785	330.743	1263.41	13.6283	0.0183176	18.4213	0.0247597
chr1	56346002	56347745	0	1743	211.476	0.121329	1475.5	0.846528	0	0	211.476	1475.5	40.2502	0.0230925	95.4163	0.0547426
chr1	78801875	78802414	0	539	0	0	0	0	0	0	0	0	3.21009	0.00595564	7.67552	0.0142403
chr1	86512359	86513089	0	730	637.702	0.873564	322.973	0.442429	317.362	0.434742	637.702	322.973	8.95178	0.0122627	7.67552	0.0105144
chr1	119514673	119517618	0	2945	1228.74	0.417228	4734.86	1.60776	645.479	0.219178	1228.74	4734.86	42.5337	0.0144427	79.6335	0.0270403
chr1	199207671	199208821	0	1150	364.593	0.317037	656.492	0.570863	319.981	0.278244	364.593	656.492	14.9123	0.0129672	31.8054	0.0276569
chr1	100555587	100556863	0	1276	2140.54	1.67754	246.228	0.192969	111.162	0.0871175	2140.54	246.228	18.7936	0.0147285	28.7832	0.0225574
chr1	167893877	167894336	0	459	521.761	1.13673	0	0	110.951	0.241724	521.761	0	0	0	0	0
chr1	241422188	241422757	0	569	262.315	0.46101	517.696	0.909834	248.836	0.437322	262.315	517.696	50.4277	0.0886251	22.7387	0.0399626
chr1	200897160	200900023	0	2863	1608.18	0.56171	2801.99	0.978689	612.911	0.21408	1608.18	2801.99	36.1792	0.0126368	65.2419	0.022788
chr1	202205188	202207804	0	2616	1245.75	0.476203	2267.41	0.866745	767.478	0.293379	1245.75	2267.41	41.2059	0.0157515	55.0719	0.0210519
chr1	141027641	141030112	0	2471	0	0	0	0	0	0	0	0	51.9451	0.0210219	78.2903	0.0316837
chr1	62245720	62246789	0	1069	833.273	0.779488	340.273	0.31831	68.4203	0.0640041	833.273	340.273	22.3174	0.0208769	48.2598	0.0451449
chr1	123506712	123508227	0	1515	0	0	0	0	0	0	0	0	20.3111	0.0134067	20.8199	0.0137425
chr1	166305814	166309510	0	3696	1073.43	0.290429	3862.92	1.04516	647.423	0.175168	1073.43	3862.92	68.5282	0.0185412	36.4587	0.00986438
chr1	238945206	238945651	0	445	0	0	0	0	110.951	0.249328	0	0	4.41387	0.00991882	11.7531	0.0264116
chr1	189297559	189298926	0	1367	105.738	0.0773503	0	0	0	0	105.738	0	18.6331	0.0136307	13.72	0.0100366
chr1	120275528	120276808	0	1280	619.075	0.483652	1151.46	0.899575	278.291	0.217415	619.075	1151.46	0	0	0	0
chr1	85964073	85965347	0	1274	190.09	0.149207	220.21	0.172849	95.353	0.0748454	190.09	220.21	34.2313	0.0268691	22.7867	0.017886
chr1	130605446	130607372	0	1926	0	0	0	0	0	0	0	0	0	0	0	0
chr1	22510956	22513056	0	2100	1956.48	0.931657	2464.29	1.17347	553.798	0.263713	1956.48	2464.29	30.1822	0.0143725	40.4404	0.0192573
chr1	157265788	157267759	0	1971	105.738	0.0536468	816.447	0.41423	0	0	105.738	816.447	10.5131	0.00533387	13.4322	0.0068149
chr1	100532134	100532964	0	830	2085.07	2.51214	25.7389	0.0310108	57.3885	0.0691428	2085.07	25.7389	16.0067	0.0192852	0	0
chr1	235110229	235110991	0	762	243.777	0.319917	281.275	0.369127	171.465	0.22502	243.777	281.275	0	0	0	0
chr1	182146379	182148621	0	2242	567.397	0.253076	2411.74	1.07571	214.177	0.0955294	567.397	2411.74	46.5609	0.0207676	89.8996	0.0400979
chr1	151264552	151265114	0	562	4220.33	7.50949	164.881	0.293382	70.9109	0.126176	4220.33	164.881	0	0	0	0
chr1	237414827	237416112	0	1285	656.797	0.511126	1324.89	1.03104	73.8761	0.0574912	656.797	1324.89	0	0	0	0
chr1	214565324	214566175	0	851	694.529	0.816133	663.243	0.77937	118.017	0.13868	694.529	663.243	12.3953	0.0145656	24.9454	0.0293131
chr1	78257274	78258310	0	1036	768.149	0.741456	276.569	0.266959	349.06	0.33693	768.149	276.569	28.6866	0.0276897	24.7536	0.0238934
chr1	19404070	19404585	0	515	2282.36	4.43177	171.816	0.333624	22.6276	0.043937	2282.36	171.816	0	0	0	0
chr1	233087149	233087986	0	837	486.474	0.581211	687.261	0.821101	11423.9	13.6486	486.474	687.261	19.9755	0.0238656	38.9053	0.0464819
chr1	2500207	2501345	0	1138	589.369	0.517899	395.259	0.347328	0	0	589.369	395.259	17.0573	0.0149888	28.8791	0.0253771
chr1	75750072	75751415	0	1343	401.181	0.29872	458.212	0.341185	378.818	0.282068	401.181	458.212	59.3576	0.0441977	33.5324	0.0249683
chr1	62638404	62644290	0	5886	1558.78	0.264828	4633.17	0.787151	310.354	0.0527274	1558.78	4633.17	292.585	0.0497087	240.82	0.0409139
chr1	184784508	184785583	0	1075	1568.16	1.45876	384.423	0.357603	34.9753	0.0325352	1568.16	384.423	23.9663	0.0222942	7.67552	0.00714002
chr1	195264745	195265398	0	653	52.2547	0.0800225	0	0	0	0	52.2547	0	9.86374	0.0151053	15.351	0.0235085
chr1	108367395	108370299	0	2904	1098.06	0.378121	2980.76	1.02643	165.404	0.0569573	1098.06	2980.76	30.8461	0.0106219	32.621	0.0112331
chr1	36089474	36090179	0	705	1688.59	2.39517	158.412	0.224698	108.68	0.154156	1688.59	158.412	84.9216	0.120456	78.1944	0.110914
chr1	113908001	113908546	0	545	40.9293	0.0750996	208.984	0.383457	0	0	40.9293	208.984	18.0714	0.0331585	13.8159	0.0253503
chr1	100538962	100539620	0	658	2365.68	3.59525	342.545	0.520586	244.626	0.371771	2365.68	342.545	18.6477	0.02834	28.3994	0.0431602
chr1	83507954	83508993	0	1039	98.0681	0.094387	330.139	0.317747	0	0	98.0681	330.139	8.60888	0.00828574	13.1443	0.0126509
chr1	162634509	162635487	0	978	438.518	0.448383	203.57	0.208149	22.644	0.0231533	438.518	203.57	8.17115	0.00835496	6.71608	0.00686716
chr1	88087923	88088533	0	610	198.527	0.325455	393.212	0.64461	58.6086	0.0960797	198.527	393.212	6.39099	0.010477	1.5351	0.00251656
chr1	145753675	145754416	0	741	0	0	10.8985	0.0147078	0	0	0	10.8985	5.43527	0.00733504	7.43566	0.0100346
chr1	36890600	36892968	0	2368	1676.06	0.707794	840.796	0.355066	386.759	0.163327	1676.06	840.796	105.612	0.0445997	79.3457	0.0335075
chr1	5143117	5143679	0	562	272.486	0.48485	217.618	0.387221	0	0	272.486	217.618	14.781	0.0263008	14.3916	0.0256078
chr1	231220201	231221013	0	812	559.217	0.688691	990.148	1.21939	0	0	559.217	990.148	0	0	0	0
chr1	226188160	226188858	0	698	183.753	0.263257	55.7301	0.0798425	390.464	0.559404	183.753	55.7301	1.62693	0.00233085	0	0
chr1	221190586	221191678	0	1092	837.525	0.766964	1538.98	1.40932	92.4876	0.0846956	837.525	1538.98	37.5727	0.0344072	42.5032	0.0389224
chr1	67933653	67934680	0	1027	489.157	0.476297	1609.12	1.56682	66.0272	0.0642913	489.157	1609.12	13.0738	0.0127301	9.9302	0.00966914
chr1	203314926	203317002	0	2076	1281.87	0.61747	3845.36	1.85229	329.774	0.158851	1281.87	3845.36	27.7673	0.0133754	26.8643	0.0129404
chr1	243701542	243702750	0	1208	976.92	0.808709	500.397	0.414236	179.318	0.148442	976.92	500.397	22.2226	0.0183962	23.8901	0.0197765
chr1	71720761	71721829	0	1068	78.8103	0.0737924	405.892	0.380049	24.4749	0.0229165	78.8103	405.892	17.1813	0.0160873	6.71608	0.00628846
chr1	150368380	150369213	0	833	274.716	0.329791	118.892	0.142728	62.3413	0.0748396	274.716	118.892	202.805	0.243463	208.534	0.250341
chr1	76082471	76083888	0	1417	836.837	0.590569	2361.12	1.66628	189.806	0.133949	836.837	2361.12	26.994	0.0190501	44.1342	0.0311463
chr1	4616519	4618212	0	1693	123.324	0.0728436	387.247	0.228734	0	0	123.324	387.247	67.4849	0.0398612	43.7984	0.0258703
chr1	52382312	52382848	0	536	271.461	0.506457	559.184	1.04325	54.9077	0.10244	271.461	559.184	5.74898	0.0107257	0	0
chr1	160018618	160019143	0	525	413.437	0.787499	878.023	1.67242	28.1692	0.0536556	413.437	878.023	4.40658	0.00839348	13.72	0.0261333
chr1	65703163	65704045	0	882	66.6824	0.0756036	595.294	0.674937	74.6241	0.0846079	66.6824	595.294	0	0	0	0
chr1	130639586	130640223	0	637	0	0	0	0	0	0	0	0	8.84235	0.0138812	9.2586	0.0145347
chr1	179422688	179424012	0	1324	460.345	0.347693	373.028	0.281743	103.299	0.0780206	460.345	373.028	36.0917	0.0272596	58.5259	0.0442038
chr1	49539692	49540259	0	567	183.076	0.322885	194.142	0.342402	110.951	0.195681	183.076	194.142	8.27328	0.0145913	8.0593	0.0142139
chr1	228911735	228912391	0	656	195.093	0.297397	1824.25	2.78087	225.7	0.344055	195.093	1824.25	0	0	0	0
chr1	5922139	5923345	0	1206	2647.03	2.19488	418.293	0.346843	254.915	0.211372	2647.03	418.293	22.1788	0.0183904	21.1077	0.0175022
chr1	207950037	207951289	0	1252	1949.3	1.55695	118.892	0.094962	81.2189	0.0648713	1949.3	118.892	145.067	0.115868	305.102	0.243692
chr1	164445622	164447584	0	1962	886.559	0.451865	806.409	0.411014	486.623	0.248024	886.559	806.409	20.5738	0.0104861	51.8098	0.0264066
chr1	47708204	47709276	0	1072	401.861	0.37487	501.476	0.467795	181.529	0.169337	401.861	501.476	19.2314	0.0179397	28.7832	0.02685
chr1	67066811	67067295	0	484	0	0	532.557	1.10032	79.1372	0.163507	0	532.557	6.78497	0.0140185	14.5355	0.0300321
chr1	47056416	47057152	0	736	3214.48	4.3675	348.874	0.474014	66.1033	0.0898143	3214.48	348.874	60.7583	0.082552	42.2154	0.0573578
chr1	8137526	8140112	0	2586	1383.92	0.53516	4818.67	1.86337	504.858	0.195228	1383.92	4818.67	100.33	0.0387974	48.9315	0.0189217
chr1	14127093	14128091	0	998	2660.61	2.66594	531.734	0.5328	349.369	0.35007	2660.61	531.734	11.8773	0.0119011	5.6607	0.00567204
chr1	130564370	130565442	0	1072	0	0	0	0	0	0	0	0	25.0679	0.0233842	42.0235	0.039201
chr1	170772035	170773135	0	1100	84.7225	0.0770205	398.426	0.362205	37.2365	0.0338513	84.7225	398.426	16.853	0.0153209	28.7832	0.0261666
chr1	102215016	102215611	0	595	157.408	0.264552	511.934	0.860394	184.249	0.309662	157.408	511.934	10.2139	0.0171663	7.67552	0.0129
chr1	122839365	122840169	0	804	0	0	0	0	0	0	0	0	7.58749	0.00943718	1.77496	0.00220767
chr1	54183956	54185449	0	1493	654.831	0.438601	3194.27	2.1395	139.727	0.0935878	654.831	3194.27	22.208	0.0148747	31.4696	0.0210781
chr1	203130074	203131226	0	1152	614.817	0.533695	1384.8	1.20209	127.795	0.110933	614.817	1384.8	0	0	0	0
chr1	104808945	104809712	0	767	215.005	0.28032	285.924	0.372782	0	0	215.005	285.924	24.6739	0.0321694	14.3916	0.0187635
chr1	126893436	126894217	0	781	0	0	0	0	0	0	0	0	22.0183	0.0281925	6.71608	0.00859933
chr1	21591359	21592561	0	1202	1749.99	1.4559	490.341	0.407938	161.518	0.134374	1749.99	490.341	0	0	0	0
chr1	19263919	19264438	0	519	939.411	1.81004	266.788	0.514043	74.2639	0.14309	939.411	266.788	10.3453	0.0199331	7.1958	0.0138647
chr1	80957741	80958427	0	686	0	0	104.014	0.151624	193.369	0.281879	0	104.014	36.2011	0.0527713	20.7719	0.0302797
chr1	111814222	111814835	0	613	175.358	0.286065	553.302	0.902614	51.1995	0.0835229	175.358	553.302	17.9765	0.0293255	22.5948	0.0368594
chr1	90984680	90985473	0	793	505.179	0.637048	507.267	0.639681	58.1537	0.0733338	505.179	507.267	4.56708	0.00575925	30.894	0.0389583
chr1	231326121	231326896	0	775	262.929	0.339264	800.136	1.03243	132.809	0.171366	262.929	800.136	13.1833	0.0170107	6.71608	0.00866591
chr1	187896693	187897830	0	1137	247.862	0.217996	652.351	0.573748	128.902	0.11337	247.862	652.351	16.7509	0.0147325	43.1748	0.0379726
chr1	191373141	191374580	0	1439	104.884	0.0728865	402.471	0.279688	161.523	0.112247	104.884	402.471	0	0	0	0
chr1	130229753	130230474	0	721	0	0	0	0	0	0	0	0	8.53593	0.011839	50.8503	0.0705275
chr1	98664690	98666727	0	2037	406.036	0.199331	925.235	0.454214	504.6	0.247717	406.036	925.235	26.279	0.0129008	48.9315	0.0240213
chr1	103597624	103599217	0	1593	211.476	0.132753	118.892	0.0746343	110.951	0.0696492	211.476	118.892	11.5417	0.00724528	32.2372	0.0202368
chr1	11618719	11620878	0	2159	444.574	0.205917	5227.7	2.42135	567.934	0.263054	444.574	5227.7	63.5599	0.0294395	98.7744	0.0457501
chr1	28836757	28837657	0	900	5504.33	6.11592	486.586	0.540651	4153.3	4.61478	5504.33	486.586	12.7747	0.0141941	10.5538	0.0117265
chr1	153137316	153138980	0	1664	296.74	0.178329	1619.39	0.973194	122.876	0.0738435	296.74	1619.39	20.3111	0.0122062	6.71608	0.00403611
chr1	87051774	87052639	0	865	430.572	0.497771	996.708	1.15226	234.4	0.270983	430.572	996.708	42.9423	0.0496443	13.4322	0.0155285
chr1	130530837	130531837	0	1000	0	0	0	0	0	0	0	0	0	0	0	0
chr1	207608673	207609685	0	1012	370.188	0.365799	312.326	0.308622	453.131	0.447757	370.188	312.326	4.46495	0.004412	6.71608	0.00663644
chr1	2246775	2247350	0	575	592.954	1.03123	1054.85	1.83453	2998.85	5.21539	592.954	1054.85	7.58749	0.0131956	15.0632	0.0261969
chr1	178239041	178239748	0	707	0	0	251.162	0.355251	0	0	0	251.162	12.9206	0.0182753	7.38769	0.0104493
chr1	121196804	121205573	0	8769	1066.3	0.121598	3867.6	0.441054	1451.57	0.165534	1066.3	3867.6	10303.9	1.17503	4827.52	0.550521
chr1	145075132	145076016	0	884	531.812	0.601597	2657.83	3.00659	180.381	0.204051	531.812	2657.83	14.1098	0.0159613	15.351	0.0173654
chr1	186376567	186377662	0	1095	1872.08	1.70966	231.718	0.211615	199.036	0.181768	1872.08	231.718	12.7966	0.0116864	24.7056	0.0225622
chr1	135323897	135325416	0	1519	0	0	0	0	0	0	0	0	30.8096	0.0202828	30.7021	0.020212
chr1	26388881	26389820	0	939	337.368	0.359285	1343.75	1.43104	151.81	0.161672	337.368	1343.75	9.32385	0.00992956	27.8717	0.0296824
chr1	203669923	203671992	0	2069	3562.07	1.72164	1991.18	0.962387	421.71	0.203823	3562.07	1991.18	37.8937	0.018315	33.1007	0.0159984
chr1	84060234	84061876	0	1642	648.419	0.394896	1053.61	0.641664	180.171	0.109726	648.419	1053.61	29.7955	0.0181459	6.71608	0.00409018
chr1	245000188	245001039	0	851	446.849	0.525087	118.41	0.139142	5195.28	6.10491	446.849	118.41	9.27279	0.0108963	28.2555	0.0332027
chr1	104375199	104376156	0	957	205.959	0.215213	270.48	0.282633	101.863	0.10644	205.959	270.48	21.5514	0.0225197	25.6171	0.0267681
chr1	37939687	37941488	0	1801	2968.02	1.64798	725.867	0.403036	108504	60.2463	2968.02	725.867	38.0323	0.0211173	73.1573	0.0406204
chr1	196330453	196331646	0	1193	519.771	0.435684	904.082	0.757822	229.614	0.192468	519.771	904.082	12.8695	0.0107875	7.67552	0.0064338
chr1	231268635	231269669	0	1034	202.447	0.19579	1041.83	1.00757	201.914	0.195275	202.447	1041.83	31.4881	0.0304527	6.71608	0.00649524
chr1	59531047	59532522	0	1475	815.89	0.553146	1018.45	0.690472	160.54	0.10884	815.89	1018.45	0	0	0	0
chr1	215594372	215601930	0	7558	2153.65	0.28495	3102.85	0.410538	985.168	0.130348	2153.65	3102.85	4215.23	0.557718	2060.83	0.272669
chr1	158747696	158748297	0	601	285.097	0.474372	792.93	1.31935	145.69	0.242413	285.097	792.93	14.6935	0.0244484	37.5141	0.0624195
chr1	17866589	17867905	0	1316	903.927	0.686875	5176.36	3.93341	1210.76	0.920028	903.927	5176.36	35.3913	0.0268931	6.71608	0.0051034
chr1	153100373	153101806	0	1433	84.2617	0.0588009	1405.98	0.981147	206.429	0.144054	84.2617	1405.98	3236.24	2.25837	1974.34	1.37776
chr1	236595137	236595759	0	622	454.869	0.731301	308.951	0.496705	0	0	454.869	308.951	4.7057	0.00756544	6.57216	0.0105662
chr1	205763282	205763803	0	521	335.049	0.643088	305.58	0.586526	120.278	0.23086	335.049	305.58	0	0	0	0
chr1	190994834	190996260	0	1426	559.157	0.392116	530.932	0.372323	110.951	0.0778058	559.157	530.932	17.2907	0.0121253	39.3371	0.0275856
chr1	117574270	117574806	0	536	366.499	0.683767	60.0464	0.112027	0	0	366.499	60.0464	4.43577	0.00827568	2.68643	0.005012
chr1	150949292	150951853	0	2561	1569.57	0.612873	2017.72	0.787862	1905.32	0.743975	1569.57	2017.72	63.1878	0.0246731	65.146	0.0254377
chr1	45341837	45342430	0	593	0	0	0	0	0	0	0	0	17.3126	0.029195	5.133	0.00865599
chr1	224964930	224966460	0	1530	270.439	0.176758	336.39	0.219863	83.9996	0.0549017	270.439	336.39	18.7572	0.0122596	30.5582	0.0199727
chr1	179786049	179787973	0	1924	640.983	0.333151	2524.73	1.31223	176.451	0.0917103	640.983	2524.73	73.2193	0.0380558	32.0453	0.0166556
chr1	45000474	45001851	0	1377	665.934	0.483612	1542.85	1.12044	77.7821	0.0564866	665.934	1542.85	0	0	0	0
chr1	62766083	62769932	0	3849	1606.14	0.417287	7076.98	1.83866	384.269	0.0998361	1606.14	7076.98	0	0	0	0
chr1	156838206	156838880	0	674	348.686	0.517339	1158.59	1.71897	0	0	348.686	1158.59	10.3744	0.0153923	20.2442	0.0300359
chr1	99130467	99130941	0	474	101.144	0.213384	236.807	0.499593	0	0	101.144	236.807	9.32386	0.0196706	17.7976	0.0375477
chr1	160784799	160788605	0	3806	7524.63	1.97705	1445.79	0.379872	570.036	0.149773	7524.63	1445.79	83.5573	0.0219541	184.548	0.0484888
chr1	85826626	85827814	0	1188	139.013	0.117014	552.934	0.465433	68.6887	0.0578187	139.013	552.934	14.2776	0.0120182	20.484	0.0172425
chr1	220327272	220328028	0	756	2266.92	2.99858	92.0417	0.121748	93.433	0.123589	2266.92	92.0417	32.7867	0.0433687	38.2817	0.0506371
chr1	56609310	56610744	0	1434	659.544	0.459933	895.726	0.624635	0	0	659.544	895.726	17.3199	0.012078	14.3916	0.010036
chr1	118724514	118729315	0	4801	1811.59	0.377336	3759.78	0.783125	845.294	0.176066	1811.59	3759.78	115.687	0.0240965	147.754	0.0307756
chr1	106400548	106401248	0	700	0	0	237.801	0.339715	110.951	0.158502	0	237.801	8.60159	0.012288	14.6794	0.0209706
chr1	82998191	82999183	0	992	220.311	0.222087	284.288	0.286581	88.7609	0.0894767	220.311	284.288	0	0	0	0
chr1	168915757	168916276	0	519	62.4937	0.120412	322.07	0.62056	57.7088	0.111192	62.4937	322.07	0	0	0	0
chr1	190460782	190461473	0	691	63.4427	0.0918129	32.6954	0.0473161	0	0	63.4427	32.6954	6.23049	0.00901663	2.49454	0.00361005
chr1	174519699	174520403	0	704	816.288	1.1595	194.203	0.275857	59.684	0.0847785	816.288	194.203	8.77668	0.0124669	0	0
chr1	24040335	24046256	0	5921	7598.06	1.28324	2089.36	0.352873	1888.36	0.318927	7598.06	2089.36	131.037	0.022131	126.694	0.0213974
chr1	74921790	74922647	0	857	237.539	0.277175	870.083	1.01527	151.103	0.176316	237.539	870.083	3.12254	0.00364357	0	0
chr1	121599532	121600281	0	749	0	0	0	0	0	0	0	0	13.8982	0.0185557	34.9716	0.0466911
chr1	101830290	101831065	0	775	852.405	1.09988	485.826	0.626872	747.265	0.964213	852.405	485.826	5.69061	0.00734273	7.67552	0.0099039
chr1	230224778	230225744	0	966	2203.39	2.28095	341.174	0.353182	131.312	0.135934	2203.39	341.174	12.8696	0.0133225	14.3916	0.0148981
chr1	183715224	183716521	0	1297	499.624	0.385215	212.006	0.163459	110.951	0.0855444	499.624	212.006	4054.31	3.12591	1966.18	1.51595
chr1	11327365	11328311	0	946	191.076	0.201983	566.557	0.598897	110.951	0.117284	191.076	566.557	29.1973	0.0308639	12.7606	0.013489
chr1	248091367	248092403	0	1036	178.322	0.172126	209.8	0.20251	110.951	0.107096	178.322	209.8	11.2645	0.0108731	12.6166	0.0121782
chr1	87564976	87565747	0	771	3184.76	4.13068	275.292	0.357058	651.491	0.844994	3184.76	275.292	5.62495	0.00729566	0	0
chr1	247922502	247923491	0	989	95.9943	0.097062	458.824	0.463927	0	0	95.9943	458.824	0	0	0	0
chr1	51125348	51126784	0	1436	414.95	0.288963	153.159	0.106656	145.541	0.101352	414.95	153.159	39.8489	0.0277499	64.2825	0.044765
chr1	125081130	125081992	0	862	0	0	0	0	0	0	0	0	0	0	0	0
chr1	116246151	116247421	0	1270	309.276	0.243524	475.889	0.374716	210.387	0.165659	309.276	475.889	0	0	0	0
chr1	202074640	202075105	0	465	173.987	0.374166	512.258	1.10163	0	0	173.987	512.258	2.37838	0.0051148	9.78629	0.0210458
chr1	16944288	16945551	0	1263	1559.87	1.23506	706.937	0.559729	332.709	0.263427	1559.87	706.937	48.042	0.038038	57.5664	0.0455791
chr1	91960460	91961387	0	927	308.724	0.333036	788.104	0.850166	213.305	0.230103	308.724	788.104	17.0208	0.0183612	14.3916	0.0155249
chr1	228382009	228383104	0	1095	284.044	0.259401	257.722	0.235362	163.786	0.149576	284.044	257.722	11.9649	0.0109268	66.2014	0.0604579
chr1	61944762	61945848	0	1086	278.532	0.256475	1441.17	1.32705	233.148	0.214685	278.532	1441.17	23.9006	0.0220079	28.7832	0.0265039
chr1	1247863	1249163	0	1300	11084.3	8.52636	549.832	0.422948	110.951	0.085347	11084.3	549.832	0	0	0	0
chr1	135969594	135970466	0	872	0	0	0	0	0	0	0	0	72.8108	0.0834986	109.088	0.125101
chr1	7596549	7597401	0	852	384.368	0.451136	2433.51	2.85624	339.028	0.39792	384.368	2433.51	19.4211	0.0227947	18.805	0.0220716
chr1	162032662	162033453	0	791	342.09	0.432478	1395.02	1.76361	191.986	0.242714	342.09	1395.02	0	0	0	0
chr1	221796220	221796756	0	536	231.55	0.431996	334.872	0.624761	107.575	0.200699	231.55	334.872	17.4366	0.0325311	21.8752	0.040812
chr1	227923821	227924374	0	553	222.845	0.402975	136.39	0.246637	9145	16.5371	222.845	136.39	7.92309	0.0143275	28.7832	0.0520492
